"risk","expreturn"
"Q3y_2000",0.015992121608537,0.00808365322931025
"Q4y_2000",0.0162386614717936,0.00807073736281422
"Q1y_2001",0.0159929123832621,0.00805811458087646
"Q2y_2001",0.0149297307398019,0.00789198019711964
"Q3y_2001",0.0148726662932129,0.00788541263823681
"Q4y_2001",0.0155387158123449,0.00777073218319729
"Q1y_2002",0.016427161912396,0.00776763878594867
"Q2y_2002",0.0170795416455868,0.00784825393146774
"Q3y_2002",0.016100117183586,0.00772487362082789
"Q4y_2002",0.0162808722958149,0.00753397231125121
"Q1y_2003",0.0163088739431946,0.0075585240739925
"Q2y_2003",0.016557640932386,0.00766819285956845
"Q3y_2003",0.0162300080219407,0.00772752933056629
"Q4y_2003",0.0182746890506183,0.00780525750818275
"Q1y_2004",0.0172199139138272,0.00784058282307586
"Q2y_2004",0.0162078454201613,0.00786503154250366
"Q3y_2004",0.0179828213192944,0.00766568308741238
"Q4y_2004",0.0172862886929338,0.00786071439651739
"Q1y_2005",0.0168587034673098,0.00790628264016529
"Q2y_2005",0.0165569799329354,0.00781288706671409
"Q3y_2005",0.0156525604220214,0.00783574378670357
"Q4y_2005",0.0160756110470692,0.00789631522262653
"Q1y_2006",0.0156172925142355,0.00782416719034248
"Q2y_2006",0.0155021490814042,0.0078371416867201
"Q3y_2006",0.01486374759816,0.00771866712101548
"Q4y_2006",0.0144560348533577,0.00779455091325822
"Q1y_2007",0.0141293656342299,0.00779957173888524
"Q2y_2007",0.0136992801917429,0.00772507125023239
"Q3y_2007",0.0140365765033096,0.0075312087151943
"Q4y_2007",0.013950914537546,0.00754260367303233
"Q1y_2008",0.0142065987510958,0.0074539677346266
"Q2y_2008",0.0140725654682684,0.00739760199249303
"Q3y_2008",0.0154609322546631,0.00727369573192824
"Q4y_2008",0.0165853688334383,0.0071739270617973
"Q1y_2009",0.0279996970353246,0.00669159929403996
"Q2y_2009",0.0261849385754955,0.00641790060022356
"Q3y_2009",0.0232627142662183,0.00650055824011522
"Q4y_2009",0.0200117218595403,0.00647674127370007
"Q1y_2010",0.0185296272824977,0.00641014167957653
"Q2y_2010",0.0179171292661792,0.00652407200730847
"Q3y_2010",0.0181174216738274,0.00655232133444923
