"Bond","SP500","NAREIT","SPGSCI"
"Q1y_1981",0.347130325015555,0.395079142621425,0.176229112614069,0.0815614197489513
"Q2y_1981",0.622369068634772,0.246888863588249,0.13074206777698,0
"Q3y_1981",0.468161022795275,0.317515930998142,0.172758944654944,0.0415641015516398
"Q4y_1981",0.338490258764588,0.276475953305735,0.204229346230913,0.180804441698764
"Q1y_1982",0.190120142374895,0.335499314874526,0.254101687887577,0.220278854863002
"Q2y_1982",0.216828627754596,0.318049929461603,0.253200755410197,0.211920687373604
"Q3y_1982",0.239577593245008,0.307508797617044,0.246986704694399,0.205926904443549
"Q4y_1982",0.226189498077777,0.305197732289879,0.256024003500697,0.212588766131647
"Q1y_1983",0.242385426911342,0.298560079924945,0.248501766225324,0.210552726938388
"Q2y_1983",0.266600571139434,0.292027631342519,0.241086549876614,0.200285247641433
"Q3y_1983",0.293518522079571,0.281028708311618,0.235120684319207,0.190332085289605
"Q4y_1983",0.303364397255522,0.2750305513837,0.236076168147141,0.185528883213637
"Q1y_1984",0.330853197582974,0.26062983762218,0.234271305942304,0.174245658852542
"Q2y_1984",0.347879323612316,0.250993229199779,0.233188500988692,0.167938946199213
"Q3y_1984",0.292864217254648,0.231094507339567,0.217502763236903,0.258538512168881
"Q4y_1984",0.866368594233368,0,0,0.133631405766632
"Q1y_1985",0.280911740027742,0.247533022318251,0.256017874541567,0.21553736311244
"Q2y_1985",0.287976473449578,0.240100743938843,0.249286033394717,0.222636749216861
"Q3y_1985",0.271174585237827,0.237686660769102,0.269355532040642,0.221783221952428
"Q4y_1985",0.318103150748895,0.246477643167158,0.210737225095552,0.224681980988395
"Q1y_1986",0.295057832041059,0.254287722999655,0.233566672719857,0.217087772239428
"Q2y_1986",0.311659412418337,0.259531383965658,0.250424749440577,0.178384454175429
"Q3y_1986",0.333630565331613,0.248667968333859,0.250202730115339,0.167498736219188
"Q4y_1986",0.362246900717911,0.232020957620863,0.242786893736915,0.162945247924311
"Q1y_1987",0.375726871415282,0.223045798682893,0.238774643217809,0.162452686684015
"Q2y_1987",0.394191438720257,0.211667162802106,0.248108914027885,0.146032484449752
"Q3y_1987",0.365421292793572,0.222882924959736,0.253852583668165,0.157843198578527
"Q4y_1987",0.352986644730081,0.228367960257066,0.251731986591042,0.166913408421811
"Q1y_1988",0.390333796073785,0.219910551000812,0.180477669603875,0.209277983321527
"Q2y_1988",0.370439866847234,0.220845586694084,0.196589464000539,0.212125082458142
