"risk","expreturn"
"Q2y_2006",0.0217980478474794,0.00732546503717046
"Q3y_2006",0.0208813691048181,0.00716521724629574
"Q4y_2006",0.0194243831754692,0.00733050469004331
"Q1y_2007",0.0188015652970438,0.00737007813870648
"Q2y_2007",0.0183032259060225,0.00730623144989527
"Q3y_2007",0.0190535500559205,0.00709404511000592
"Q4y_2007",0.0180166242803798,0.00699966695636621
"Q1y_2008",0.0182125833904742,0.00686733025651904
"Q2y_2008",0.0179869411228059,0.0067979165027458
"Q3y_2008",0.0192599097785606,0.00660399248277444
"Q4y_2008",0.0206085782978086,0.00657499978498799
"Q1y_2009",0.0333141135193084,0.00657136200423413
"Q2y_2009",0.0305377059849021,0.00652400212003326
"Q3y_2009",0.0269228482446773,0.00651218137812604
"Q4y_2009",0.0244439978895664,0.00654651594760895
"Q1y_2010",0.0256116891296622,0.00643618272623343
"Q2y_2010",0.0238259982390799,0.00649125815556157
"Q3y_2010",0.0221208288118326,0.00653127679340443
