"risk","expreturn"
"Q2y_1990",0.0364013165818395,0.00926255598513483
"Q3y_1990",0.035381240119065,0.00918558141558723
"Q4y_1990",0.046654445978072,0.00922140768830639
"Q1y_1991",0.0363188513771448,0.00908158505507335
"Q2y_1991",0.0363506613520625,0.00931002743198497
"Q3y_1991",0.0339759986328036,0.00917979358340101
"Q4y_1991",0.0316253574075164,0.00930119739016312
"Q1y_1992",0.0350158743752606,0.00940840672466446
"Q2y_1992",0.0322241569533753,0.0091309994544808
"Q3y_1992",0.0309610214248883,0.0091609993922118
"Q4y_1992",0.0296495389545199,0.00917714865832019
"Q1y_1993",0.0292928300298741,0.0091049607642516
"Q2y_1993",0.0311784587561879,0.00927280601256439
"Q3y_1993",0.0315380159486624,0.00916731208377516
"Q4y_1993",0.028814115757115,0.0091324901865246
"Q1y_1994",0.0316297042511453,0.00894987958595268
"Q2y_1994",0.0347566823343687,0.0087628576356772
"Q3y_1994",0.0322480730563185,0.00867261673989857
"Q4y_1994",0.0332852762826623,0.008621831729861
"Q1y_1995",0.0339318678345662,0.00844585156564555
"Q2y_1995",0.0314141161822397,0.00848027980418749
"Q3y_1995",0.0315828861418098,0.00863407892824768
"Q4y_1995",0.0281206399872907,0.00878116997821228
"Q1y_1996",0.0301594318557521,0.00915849372936919
"Q2y_1996",0.0264141437750491,0.00923299971962023
"Q3y_1996",0.0186439049866437,0.00965788125105601
"Q4y_1996",0.0265468991708504,0.00907602610676096
"Q1y_1997",0.0316383930617857,0.00922314499084136
"Q2y_1997",0.0304084430679258,0.00909119000675392
"Q3y_1997",0.0304364091869517,0.00921883051175947
"Q4y_1997",0.0317769636376146,0.00919677252356955
"Q1y_1998",0.0324648479609228,0.0093236725401005
"Q2y_1998",0.0294889498451451,0.0091603518674658
"Q3y_1998",0.028918802400422,0.00902108704239928
"Q4y_1998",0.0417160415640621,0.0087915576540735
"Q1y_1999",0.0378617241498211,0.00882651318925845
"Q2y_1999",0.0369877229379055,0.00882358980933962
"Q3y_1999",0.0370750570202807,0.00878702225814968
"Q4y_1999",0.0363112490757949,0.00857208823263159
"Q1y_2000",0.0336435702696826,0.00850626909379025
"Q2y_2000",0.0321594652898029,0.00848486698692797
"Q3y_2000",0.0328447758660812,0.00865173572343392
"Q4y_2000",0.0363694416949283,0.00875080196435863
"Q1y_2001",0.0356002187224399,0.00866153102437403
"Q2y_2001",0.0326664236580353,0.00838591821592665
"Q3y_2001",0.0330802839184076,0.00844706067401177
"Q4y_2001",0.0369519680141623,0.0082740920025217
"Q1y_2002",0.0350201270184491,0.00822922295983603
"Q2y_2002",0.0361449545495153,0.00832103944021316
"Q3y_2002",0.0342683629396417,0.00813477371701415
"Q4y_2002",0.037974221784942,0.00784792236886148
"Q1y_2003",0.037632134892067,0.00787865574953261
"Q2y_2003",0.0389283408806506,0.00805614895434059
"Q3y_2003",0.0382985901295153,0.00816527574419338
"Q4y_2003",0.0366781708491824,0.00813017855467804
"Q1y_2004",0.0344652294533745,0.00819131750131079
"Q2y_2004",0.0329886748311103,0.00824523139768491
"Q3y_2004",0.0380744353183305,0.00802124221595331
"Q4y_2004",0.0359605245546548,0.00824954569287364
"Q1y_2005",0.0348869136351109,0.00835801426301393
"Q2y_2005",0.0347486214782462,0.00824616068915565
"Q3y_2005",0.0326091512758917,0.00829160507740903
"Q4y_2005",0.03284529366285,0.0083401644637107
"Q1y_2006",0.0316056657234787,0.00827412801782054
"Q2y_2006",0.0310047180247624,0.00831690036886844
"Q3y_2006",0.029953834543693,0.00818239881899737
"Q4y_2006",0.0283731625439268,0.00829890725883308
"Q1y_2007",0.0271995687179848,0.00831350258850317
"Q2y_2007",0.0264975595099449,0.00822257246450763
"Q3y_2007",0.0282823437444118,0.00802066546153519
"Q4y_2007",0.0296365763359348,0.00808806065248151
"Q1y_2008",0.0321110350211689,0.00798362430896405
"Q2y_2008",0.0328244130551262,0.00788495062200783
"Q3y_2008",0.0407714280470415,0.00781044164559389
"Q4y_2008",0.0441856429015172,0.00771197422322785
"Q1y_2009",0.102470977947206,0.00696074822063084
"Q2y_2009",0.0972246908384911,0.00644518375649435
"Q3y_2009",0.0832831616802846,0.00663837888457144
"Q4y_2009",0.0622319018440098,0.00659892095163478
"Q1y_2010",0.0482882274328232,0.00654335296945872
"Q2y_2010",0.0477268354248014,0.00672182851543257
