"risk","expreturn"
"Q1y_2006",0.042439326953142,0.00677743020933472
"Q2y_2006",0.0398130572408811,0.00630530414009231
"Q3y_2006",0.0379544744958354,0.00508714131615727
"Q4y_2006",0.0270895721193575,0.00552259450096763
"Q1y_2007",0.0251141222962606,0.00662779367059306
"Q2y_2007",0.0229517159236654,0.00641491170799575
"Q3y_2007",0.0222922111132121,0.00649208479093974
"Q4y_2007",0.0229243393467275,0.00691751376491233
"Q1y_2008",0.0264390975946648,0.00639414538752986
"Q2y_2008",0.0323982401096333,0.00470971962011815
"Q3y_2008",0.0319185224574815,0.00523696545632206
"Q4y_2008",0.049561733545607,-0.000319815412148823
"Q1y_2009",0.110609939635451,-0.00712830295103947
"Q2y_2009",0.104942474259130,-0.00949238527527684
"Q3y_2009",0.103031941255422,-0.00454666789058043
"Q4y_2009",0.080351027915759,-0.00139397222746417
"Q1y_2010",0.0645934366430061,0.000304787841352619
"Q2y_2010",0.0573534609852795,0.00131654624412445
"Q3y_2010",0.0692467077309034,-0.00137353358113207
