Date[G],Last
20040906,3390.818
20040907,3397.751
20040908,3406.651
20040909,3386.671
20040910,3421.67
20040913,3435.99
20040914,3444.242
20040915,3398.782
20040916,3407.728
20040917,3419.305
20040920,3410.332
20040921,3441.732
20040922,3421.445
20040923,3418.379
20040924,3406.143
20040927,3391.624
20040928,3402.495
20040929,3415.118
20040930,3437.522
20041001,3482.64
20041004,3493.417
20041005,3506.617
20041006,3508.52
20041007,3501.039
20041008,3526.934
20041011,3522.862
20041012,3474.413
20041013,3468.432
20041014,3470.01
20041015,3483.639
20041018,3477.419
20041019,3512.937
20041020,3497.497
20041021,3512.439
20041022,3519.244
20041025,3500.987
20041026,3508.059
20041027,3542.661
20041028,3568.647
20041029,3554.949
20041101,3577.062
20041102,3604.118
20041103,3639.753
20041104,3655.325
20041105,3686.882
20041108,3685.744
20041109,3673.951
20041110,3673.479
20041111,3689.015
20041112,3726.309
20041115,3742.524
20041116,3731.413
20041117,3771.759
20041118,3760.364
20041119,3766.055
20041122,3729.641
20041123,3743.419
20041124,3765.082
20041125,3808.27
20041126,3803.366
20041129,3817.378
20041130,3798.783
20041201,3821.915
20041202,3840.662
20041203,3864.574
20041206,3856.292
20041207,3855.845
20041208,3800.777
20041209,3766.152
20041210,3761.689
20041213,3808.926
20041214,3815.287
20041215,3857.841
20041216,3837.179
20041217,3817.645
20041220,3866.524
20041221,3852.034
20041222,3878.377
20041223,3907.837
20041224,3930.186
20041227,3948.033
20041228,3950.866
20041229,3937.616
20041230,3965.388
20041231,3965.613
20050103,3949.541
20050104,3912.276
20050105,3884.023
20050106,3867.396
20050107,3858.216
20050110,3871.76
20050111,3876.537
20050112,3889.88
20050113,3876.232
20050114,3867.143
20050117,3882.863
20050118,3863.256
20050119,3871.644
20050120,3827.381
20050121,3833.988
20050124,3850.555
20050125,3838.337
20050126,3883.146
20050127,3884.156
20050128,3864.832
20050131,3893.15
20050201,3904.153
20050202,3924.276
20050203,3896.069
20050204,3927.466
20050207,3920.735
20050208,3899.488
20050209,3903.194
20050210,3932.743
20050211,3953.805
20050214,3989.589
20050215,4004.104
20050216,3984.121
20050217,4003.296
20050218,4010.516
20050221,4012.257
20050222,4032.481
20050223,3992.621
20050224,3993.2
20050225,4033.672
20050228,4062.257
20050301,4062.658
20050302,4046.758
20050303,4052.765
20050304,4106.848
20050307,4093.315
20050308,4116.704
20050309,4112.545
20050310,4089.653
20050311,4110.818
20050314,4075.184
20050315,4088.694
20050316,4087.126
20050317,4066.74
20050318,4058.042
20050321,4027.687
20050322,4036.993
20050323,3965.26
20050324,3960.659
20050325,3964.93
20050328,3950.295
20050329,3941.68
20050330,3941.943
20050331,3961.777
20050401,3969.523
20050404,3916.329
20050405,3947.608
20050406,3963.541
20050407,3989.752
20050408,3987.03
20050411,4003.668
20050412,3966.91
20050413,3989.662
20050414,3947.244
20050415,3919.717
20050418,3854.626
20050419,3897.513
20050420,3897.719
20050421,3896.765
20050422,3930.101
20050425,3924.316
20050426,3905.328
20050427,3871.025
20050428,3860.301
20050429,3873.099
20050502,3868.201
20050503,3888.06
20050504,3924.379
20050505,3937.339
20050506,3943.074
20050509,3921.739
20050510,3912.064
20050511,3890.93
20050512,3875.356
20050513,3852.076
20050516,3824.049
20050517,3822.014
20050518,3855.399
20050519,3881.497
20050520,3862.027
20050523,3896.821
20050524,3899.434
20050525,3889.527
20050526,3889.234
20050527,3901.676
20050530,3909.673
20050531,3879.024
20050601,3898.646
20050602,3905.67
20050603,3904.973
20050606,3905.944
20050607,3933.488
20050608,3946.385
20050609,3900.588
20050610,3902.226
20050613,3885.061
20050614,3895.064
20050615,3905.984
20050616,3920.21
20050617,3972.069
20050620,3945.002
20050621,3965.269
20050622,3968.942
20050623,3960.819
20050624,3939.584
20050627,3920.343
20050628,3928.481
20050629,3934.014
20050630,3932.047
20050701,3915.479
20050704,3912.073
20050705,3902.144
20050706,3921.99
20050707,3870.571
20050708,3900.098
20050711,3958.411
20050712,3987.667
20050713,3968.083
20050714,3992.128
20050715,3972.81
20050718,3975.45
20050719,3958.087
20050720,3957.253
20050721,4012.564
20050722,4008.319
20050725,4003.429
20050726,3988.107
20050727,4006.562
20050728,4031.093
20050729,4052.836
20050801,4075.163
20050802,4105.138
20050803,4135.37
20050804,4119.591
20050805,4083.596
20050808,4112.943
20050809,4131.796
20050810,4198.191
20050811,4225.068
20050812,4222.344
20050815,4206.344
20050816,4195.869
20050817,4178.321
20050818,4127.334
20050819,4143.516
20050822,4193.021
20050823,4166.26
20050824,4162.139
20050825,4147.375
20050826,4147.314
20050829,4117.016
20050830,4104.155
20050831,4156.416
20050901,4238.753
20050902,4263.371
20050905,4284.219
20050906,4292.249
20050907,4293.472
20050908,4273.854
20050909,4307.121
20050912,4290.541
20050913,4263.335
20050914,4286.362
20050915,4274.116
20050916,4284.66
20050919,4276.132
20050920,4305.008
20050921,4294.398
20050922,4257.336
20050923,4244.628
20050926,4294.487
20050927,4267.464
20050928,4314.751
20050929,4334.26
20050930,4342.375
20051003,4318.878
20051004,4342.532
20051005,4302.257
20051006,4273.07
20051007,4253.493
20051010,4242.747
20051011,4257.589
20051012,4244.026
20051013,4183.268
20051014,4221.401
20051017,4201.178
20051018,4163.848
20051019,4115.833
20051020,4131.437
20051021,4124
20051024,4143.169
20051025,4184.124
20051026,4193.174
20051027,4186.762
20051028,4165.548
20051031,4215.853
20051101,4239.381
20051102,4269.238
20051103,4298.584
20051104,4251.909
20051107,4263.243
20051108,4263.827
20051109,4247.997
20051110,4244.233
20051111,4273.021
20051114,4255.185
20051115,4232.589
20051116,4217.621
20051117,4272.404
20051118,4298.074
20051121,4320.761
20051122,4309.002
20051123,4348.023
20051124,4337.82
20051125,4331.129
20051128,4342.64
20051129,4335.942
20051130,4320.1
20051201,4355.172
20051202,4392.165
20051205,4404.764
20051206,4419.571
20051207,4409.786
20051209,4434.905
20051212,4490.326
20051213,4493.795
20051214,4522.354
20051215,4482.531
20051216,4521.14
20051219,4521.329
20051220,4512.442
20051221,4521.8
20051222,4537.685
20051223,4543.025
20051226,4549.835
20051227,4540.239
20051228,4561.579
20051229,4564.304
20051230,4521.407
20060102,4532.328
20060103,4614.692
20060104,4700.825
20060105,4705.395
20060106,4753.098
20060109,4746.695
20060110,4703.388
20060111,4743.107
20060112,4748.025
20060113,4734.414
20060116,4735.179
20060117,4662.562
20060118,4609.248
20060119,4664.573
20060120,4644.087
20060123,4666.786
20060124,4673.541
20060125,4699.997
20060126,4741.748
20060127,4780.994
20060130,4770.357
20060131,4799.333
20060201,4803.137
20060202,4773.467
20060203,4735.925
20060206,4739.653
20060207,4727.202
20060208,4681.941
20060209,4730.769
20060210,4701.322
20060213,4685.312
20060214,4691.189
20060215,4692.694
20060216,4709.242
20060217,4703.862
20060220,4704.524
20060221,4724.736
20060222,4736.36
20060223,4782.158
20060224,4784.108
20060227,4811.296
20060228,4789.503
20060301,4798.598
20060302,4784.224
20060303,4772.53
20060306,4789.836
20060307,4726.002
20060308,4704.349
20060309,4758.709
20060310,4759.229
20060313,4818.602
20060314,4858.447
20060315,4873.151
20060316,4897.084
20060317,4925.419
20060320,4949.501
20060321,4919.297
20060322,4930.668
20060323,4885.316
20060324,4916.872
20060327,4913.454
20060328,4913.241
20060329,4896.277
20060330,4986.387
20060331,4949.706
20060403,5003.941
20060404,5028.924
20060405,5046.775
20060406,5072.27
20060407,5029.395
20060410,5032.654
20060411,4997.688
20060412,4965.78
20060413,4972.395
20060414,4972.989
20060417,5018.479
20060418,5039.937
20060419,5103.251
20060420,5108.853
20060421,5156.81
20060424,5137.511
20060425,5151.97
20060426,5178.819
20060427,5202.599
20060428,5189.762
20060501,5224.29
20060502,5273.757
20060503,5236.381
20060504,5273.274
20060505,5340.428
20060508,5366.668
20060509,5393.944
20060510,5378.858
20060511,5362.629
20060512,5287.683
20060515,5209.643
20060516,5194.734
20060517,5095.91
20060518,5052.591
20060519,5007.379
20060522,4919.654
20060523,4993.038
20060524,4930.417
20060525,4961.708
20060526,5032.087
20060529,5046.146
20060530,5013.798
20060531,4994.463
20060601,5003.581
20060602,5077.021
20060605,5048.634
20060606,4902.074
20060607,4881.695
20060608,4704.78
20060609,4784.959
20060612,4744.596
20060613,4604.86
20060614,4632.637
20060615,4725.095
20060616,4754.104
20060619,4738.105
20060620,4750.455
20060621,4768.091
20060622,4795.985
20060623,4777.272
20060626,4778.178
20060627,4773.389
20060628,4739.112
20060629,4823.356
20060630,4996.294
20060703,5020.591
20060704,5035.985
20060705,4949.996
20060706,4985.676
20060707,5015.462
20060710,5019.894
20060711,4981.913
20060712,4945.073
20060713,4888.666
20060714,4791.059
20060717,4736.24
20060718,4685.841
20060719,4778.444
20060720,4858.566
20060721,4834.359
20060724,4871.32
20060725,4894.92
20060726,4893.687
20060727,4998.2
20060728,5047.488
20060731,5046.325
20060801,5002.592
20060802,5063.48
20060803,5028.07
20060804,5103.725
20060807,5023.693
20060808,5040.547
20060809,5089.846
20060810,5031.57
20060811,5023.135
20060814,5060.439
20060815,5108.517
20060816,5168.504
20060817,5183.171
20060818,5167.354
20060821,5178.374
20060822,5169.1
20060823,5147.062
20060824,5138.526
20060825,5114.74
20060828,5129.238
20060829,5146.59
20060830,5185.546
20060831,5186.454
20060901,5203.641
20060904,5268.049
20060905,5240.22
20060906,5180.399
20060907,5107.115
20060908,5104.011
20060911,5056.584
20060912,5090.326
20060913,5101.527
20060914,5138.391
20060915,5113.217
20060918,5123.036
20060919,5116.885
20060920,5130.946
20060921,5165.167
20060922,5134.441
20060925,5107.853
20060926,5130.041
20060927,5196.06
20060928,5197.615
20060929,5195.479
20061002,5232.457
20061003,5214.204
20061004,5210.666
20061005,5266.031
20061006,5230.146
20061009,5234.794
20061010,5241.123
20061011,5243.257
20061012,5264.46
20061013,5271.431
20061016,5307.39
20061017,5274.257
20061018,5298.635
20061019,5325.816
20061020,5345.504
20061023,5348.229
20061024,5349.753
20061025,5373.671
20061026,5411.657
20061027,5418.331
20061030,5384.472
20061031,5398.015
20061101,5423.807
20061102,5403.659
20061103,5387.423
20061106,5427.959
20061107,5487.853
20061108,5450.606
20061109,5442.093
20061110,5461.667
20061113,5436.949
20061114,5453.576
20061115,5468.759
20061116,5468.331
20061117,5446.507
20061120,5415.029
20061121,5429.655
20061122,5494.607
20061123,5496.018
20061124,5500.184
20061127,5460.793
20061128,5449.722
20061129,5527.883
20061130,5560.833
20061201,5557.381
20061204,5577.478
20061205,5597.212
20061206,5620.873
20061207,5641.03
20061208,5638.277
20061211,5623.391
20061212,5652.293
20061213,5671.947
20061214,5693.157
20061215,5694.601
20061218,5687.663
20061219,5675.017
20061220,5710.649
20061221,5702.645
20061222,5683.308
20061225,5678.718
20061226,5675.821
20061227,5723.865
20061228,5733.256
20061229,5735.743
20070101,5735.743
20070102,5822.936
20070103,5791.017
20070104,5752.933
20070105,5674.506
20070108,5672.907
20070109,5688.146
20070110,5613.63
20070111,5653.362
20070112,5714.369
20070115,5757.668
20070116,5729.32
20070117,5738.787
20070118,5739.19
20070119,5763.948
20070122,5768.489
20070123,5794.368
20070124,5816.465
20070125,5799.257
20070126,5740.783
20070129,5760.754
20070130,5787.149
20070131,5774.995
20070201,5850.666
20070202,5855.979
20070205,5831.742
20070206,5867.679
20070207,5899.483
20070208,5860.979
20070209,5880.661
20070212,5842.263
20070213,5878.833
20070214,5966.284
20070215,5996.524
20070216,5982.231
20070219,6005.02
20070220,5994.043
20070221,5951.983
20070222,5970.665
20070223,6014.559
20070226,6044.094
20070227,5954.409
20070228,5822.434
20070301,5768.355
20070302,5748.451
20070305,5629.936
20070306,5699.284
20070307,5736.868
20070308,5802.012
20070309,5810.063
20070312,5833.964
20070313,5790.206
20070314,5649.955
20070315,5747.991
20070316,5758.081
20070319,5824.659
20070320,5869.343
20070321,5887.529
20070322,5993.429
20070323,6002.303
20070326,5980.93
20070327,5973.36
20070328,5956.035
20070329,5979.805
20070330,5973.605
20070402,5986.674
20070403,6043.645
20070404,6081.973
20070405,6097.924
20070406,6094.749
20070409,6079.143
20070410,6139.466
20070411,6135.686
20070412,6131.9
20070413,6147.118
20070416,6225.507
20070417,6236.348
20070418,6244.453
20070419,6210.497
20070420,6261.722
20070423,6250.2
20070424,6227.742
20070425,6257.281
20070426,6250.767
20070427,6237.293
20070430,6244.341
20070501,6213.249
20070502,6247.911
20070503,6252.526
20070504,6304.308
20070507,6349.92
20070508,6280.891
20070509,6315.877
20070510,6260.554
20070511,6273.856
20070514,6282.72
20070515,6299.312
20070516,6278.593
20070517,6260.245
20070518,6293.179
20070521,6292.75
20070522,6309.133
20070523,6361.168
20070524,6306.374
20070525,6290.1
20070528,6303.604
20070529,6328.57
20070530,6297.529
20070531,6362.213
20070601,6402.994
20070604,6425.884
20070605,6417.581
20070606,6347.703
20070607,6284.288
20070608,6218.79
20070611,6256.488
20070612,6218.583
20070613,6214.929
20070614,6290.692
20070615,6373.57
20070618,6387.933
20070619,6378.112
20070620,6400.355
20070621,6353.148
20070622,6334.626
20070625,6328.061
20070626,6307.695
20070627,6252.527
20070628,6319.7
20070629,6372.029
20070702,6418.779
20070703,6457.471
20070704,6481.021
20070705,6451.1
20070706,6480.77
20070709,6511.883
20070710,6500.532
20070711,6486.132
20070712,6529.874
20070713,6574.061
20070716,6582.578
20070717,6560.666
20070718,6501.367
20070719,6560.631
20070720,6536.095
20070723,6541.727
20070724,6492.071
20070725,6402.851
20070726,6269.563
20070727,6178.904
20070730,6188.278
20070731,6278.868
20070801,6167.483
20070802,6199.911
20070803,6185.235
20070806,6146.392
20070807,6184.666
20070808,6299.028
20070809,6209.445
20070810,6018.045
20070813,6088.427
20070814,6028.266
20070815,5941.349
20070816,5760.844
20070817,5806.755
20070820,5880.857
20070821,5914.693
20070822,5989.216
20070823,6060.777
20070824,6091.423
20070827,6111.637
20070828,6041.01
20070829,6034.642
20070830,6086.297
20070831,6182.248
20070903,6188.52
20070904,6203.68
20070905,6136.397
20070906,6167.997
20070907,6107.944
20070910,6047.173
20070911,6135.683
20070912,6165.241
20070913,6185.618
20070914,6163.856
20070917,6094.839
20070918,6114.739
20070919,6326.608
20070920,6366.263
20070921,6366.322
20070924,6379.37
20070925,6368.656
20070926,6393.187
20070927,6479.837
20070928,6514.178
20071001,6552.075
20071002,6567.784
20071003,6580.887
20071004,6570.634
20071005,6617.391
20071008,6570.633
20071009,6617.68
20071010,6649.394
20071011,6720.895
20071012,6686.83
20071015,6659.271
20071016,6570.585
20071017,6596.493
20071018,6619.089
20071019,6559.188
20071022,6431.848
20071023,6522.431
20071024,6494.233
20071025,6561.119
20071026,6656.488
20071029,6733.498
20071030,6709.269
20071031,6770.855
20071101,6710.625
20071102,6646.835
20071105,6581.828
20071106,6632.57
20071107,6646.866
20071108,6583.732
20071109,6504.102
20071112,6414.608
20071113,6443.65
20071114,6533.497
20071115,6447.929
20071116,6382.286
20071119,6289.929
20071120,6386.023
20071121,6259.333
20071122,6292.089
20071123,6355.444
20071126,6386.111
20071127,6370.392
20071128,6440.495
20071129,6513.778
20071130,6549.957
20071203,6529.838
20071204,6486.578
20071205,6528.069
20071206,6545.987
20071207,6600.201
20071210,6640.12
20071211,6635.642
20071212,6621.247
20071213,6442.516
20071214,6371.66
20071217,6227.973
20071218,6228.148
20071219,6192.5
20071220,6193.057
20071221,6277.91
20071224,6295.248
20071225,6320.398
20071226,6360.466
20071227,6383.19
20071228,6404.889
20071231,6402.91
20080101,6402.91
20080102,6402.958
20080103,6386.739
20080104,6277.339
20080107,6217.873
20080108,6242.762
20080109,6192.648
20080110,6148.757
20080111,6119.48
20080114,6170.097
20080115,6034.828
20080116,5878.688
20080117,5886.464
20080118,5829.485
20080121,5502.595
20080122,5508.99
20080123,5439.466
20080124,5716.093
20080125,5794.968
20080128,5726.838
20080129,5810.433
20080130,5767.947
20080131,5812.047
20080201,5902.381
20080204,5937.472
20080205,5741.466
20080206,5697.218
20080207,5584.822
20080208,5579.667
20080211,5541.353
20080212,5697.96
20080213,5675.461
20080214,5757.716
20080215,5703.466
20080218,5759.696
20080219,5820.158
20080220,5688.837
20080221,5794.574
20080222,5761.396
20080225,5859.334
20080226,5939.812
20080227,6035.124
20080228,5972.691
20080229,5897.117
20080303,5788.3
20080304,5738.675
20080305,5808.628
20080306,5813.368
20080307,5712.846
20080310,5648.108
20080311,5682.811
20080312,5814.359
20080313,5755.308
20080314,5708.137
20080317,5536.334
20080318,5681.788
20080319,5642.206
20080320,5556.962
20080321,5578.312
20080324,5559.459
20080325,5789.664
20080326,5831.95
20080327,5870.088
20080328,5857.029
20080331,5837.903
20080401,5891.67
20080402,6005.13
20080403,6025.489
20080404,6073.583
20080407,6113.908
20080408,6044.859
20080409,6014.538
20080410,6003.826
20080411,5981.578
20080414,5912.215
20080415,5929.607
20080416,6072.432
20080417,6048.535
20080418,6078.622
20080421,6148.767
20080422,6124.595
20080423,6134.32
20080424,6074.229
20080425,6146.947
20080428,6188.722
20080429,6156.817
20080430,6162.273
20080501,6125.167
20080502,6220.972
20080505,6238.796
20080506,6246.744
20080507,6236.41
20080508,6244.151
20080509,6172.075
20080512,6209.867
20080513,6207.765
20080514,6226.498
20080515,6275.884
20080519,6391.759
20080520,6337.65
20080521,6317.328
20080522,6317.308
20080523,6259.43
20080526,6214.083
20080527,6199.722
20080528,6185.14
20080529,6197.718
20080530,6233.993
20080602,6212.362
20080603,6193.885
20080604,6167.504
20080605,6159.396
20080609,6088.51
20080610,5946.607
20080611,5907.736
20080612,5850.969
20080613,5863.931
20080616,5915.372
20080617,5952.645
20080619,5841.894
20080620,5793.787
20080623,5738.147
20080624,5742.021
20080625,5768.047
20080626,5728.864
20080627,5696.271
20080630,5725.399
20080701,5630.739
20080702,5606.858
20080703,5582.448
20080704,5538.252
20080707,5578.971
20080708,5492.463
20080709,5584.127
20080710,5521.876
20080711,5459.593
20080714,5469.673
20080715,5390.802
20080716,5375.411
20080717,5503.315
20080718,5525.816
20080721,5569.289
20080722,5576.435
20080723,5631.069
20080724,5594.907
20080725,5536.162
20080728,5514.607
20080729,5456.353
20080730,5531.466
20080804,5399.483
20080805,5451.734
20080806,5497.435
20080808,5388.534
20080811,5455.596
20080812,5412.86
20080814,5304.181
20080815,5260.146
20080818,5278.172
20080819,5153.863
20080820,5179.485
20080821,5192.478
20080822,5220.402
20080825,5223.953
20080826,5181.97
20080827,5202.189
20080828,5259.007
20080829,5318.981
20080901,5246.042
20080902,5235.994
20080903,5168.214
20080904,5036.932
20080905,4903.577
20080908,5051.437
20080909,4982.963
20080910,4929.024
20080911,4845.914
20080912,4986.185
20080915,4870.556
20080916,4706.815
20080917,4657.228
20080918,4647.341
20080919,4980.996
20080922,5012.642
20080923,4968.335
20080924,4931.627
20080925,4985.821
20080926,4901.35
20080929,4656.694
20080930,4551.751
20081001,4595.97
20081002,4479.545
20081003,4529.162
20081006,4185.922
20081007,4179.685
20081008,3915.367
20081009,3872.691
20081010,3546.427
20081013,3822.368
20081014,4035.358
20081015,3843.226
20081016,3571.239
20081017,3695.621
20081020,3810.845
20081021,3815.353
20081022,3566.734
20081023,3530.333
20081024,3335.456
20081027,3168.987
20081028,3255.371
20081029,3534.857
20081030,3651.871
20081031,3633.501
20081103,3678.204
20081104,3876.582
20081105,3906.161
20081106,3638.83
20081107,3645.045
20081110,3711.871
20081111,3519.616
20081112,3438.689
20081113,3373.047
20081114,3423.834
20081117,3356.884
20081118,3341.757
20081119,3246.789
20081120,3094.366
20081121,3071.784
20081124,3292.545
20081125,3384.709
20081126,3359.024
20081127,3423.949
20081128,3438.81
20081201,3283.979
20081202,3287.3
20081203,3310.135
20081204,3300.221
20081205,3202.383
20081208,3430.768
20081209,3465.282
20081210,3507.07
20081211,3561.794
20081212,3471.655
20081215,3571.091
20081216,3586.948
20081217,3710.186
20081218,3725.174
20081219,3607.859
20081222,3568.032
20081223,3561.915
20081224,3540.05
20081225,3550.977
20081226,3567.298
20081229,3637.489
20081230,3668.225
20081231,3645.936
20090101,3645.936
20090102,3729.409
20090105,3729.432
20090106,3724.792
20090107,3774.906
20090108,3745.201
20090109,3699.21
20090112,3631.769
20090113,3509.38
20090114,3418.223
20090115,3332.516
20090116,3405.862
20090119,3357.356
20090120,3250.663
20090121,3228.317
20090122,3225.477
20090123,3153.478
20090126,3266.779
20090127,3332.537
20090128,3408.311
20090129,3361.424
20090130,3288.719
20090202,3207.477
20090203,3280.459
20090204,3337.26
20090205,3314.501
20090206,3365.947
20090209,3406.1
20090210,3335.866
20090211,3307.621
20090212,3234.711
20090213,3266.062
20090216,3216.185
20090217,3100.233
20090218,3067.247
20090219,3096.027
20090220,2993.931
20090223,2987.914
20090224,2938.432
20090225,2940.596
20090226,2979.298
20090227,2952.376
20090302,2805.774
20090303,2753.826
20090304,2820.076
20090305,2769.678
20090306,2741.401
20090309,2698.371
20090310,2809.693
20090311,2848.545
20090312,2839.07
20090313,2904.714
20090316,2992.05
20090317,2995.472
20090318,3012.381
20090319,3165.014
20090320,3126.953
20090323,3220.911
20090324,3243.125
20090325,3260.127
20090326,3282.813
20090327,3221.807
20090330,3081.042
20090331,3140.957
20090401,3185.542
20090402,3375.359
20090403,3354.144
20090406,3333.259
20090407,3293.578
20090408,3271.1
20090409,3347.142
20090410,3352.239
20090413,3378.625
20090414,3412.6
20090415,3381.033
20090416,3422.078
20090417,3450.844
20090420,3353.725
20090421,3337.833
20090422,3374.799
20090423,3393.6
20090424,3479.264
20090427,3472.416
20090428,3400.251
20090429,3484.496
20090430,3548.077
20090501,3550.056
20090504,3626.22
20090505,3651.076
20090506,3684.036
20090507,3739.405
20090508,3800.839
20090511,3805.78
20090512,3798.982
20090513,3734.909
20090514,3703.858
20090515,3748.129
20090518,3765.75
20090519,3857.47
20090520,3919.805
20090521,3861.377
20090522,3890.761
20090525,3900.423
20090526,3922.907
20090527,3947.416
20090528,3902.459
20090529,3974.303
20090601,4068.451
20090602,4108.702
20090603,4041.247
20090604,4014.251
20090605,3992.841
20090608,3941.197
20090609,3983.081
20090610,4040.279
20090611,4086.736
20090612,4071.241
20090615,3959.054
20090616,3941.546
20090617,3895.043
20090618,3908.239
20090619,3945.866
20090622,3873.151
20090623,3854.198
20090624,3927.729
20090625,3895.492
20090626,3948.628
20090629,3973.318
20090630,3952.861
20090701,4009.729
20090702,3917.884
20090703,3908.029
20090706,3860.416
20090707,3849.643
20090708,3786.682
20090709,3815.786
20090710,3788.128
20090713,3803.377
20090714,3866.219
20090715,3964.25
20090716,3995.004
20090717,4009.535
20090720,4067.051
20090721,4127.735
20090722,4136.829
20090723,4193.366
20090724,4197.954
20090727,4225.567
20090728,4211.289
20090729,4198.087
20090730,4270.393
20090731,4314.255

