Start,8/31/1989
End,8/31/2009
Frequency,D
Name,MSCI AC EAFE + EM U$ - TOT RETURN IND (~U$)
Code,MSEEMF$(RI)~U$
CURRENCY,U$
8/10/1990,129.067
8/13/1990,129.067
8/14/1990,129.067
8/15/1990,129.067
8/16/1990,129.067
8/17/1990,129.067
8/20/1990,129.067
8/21/1990,129.067
8/22/1990,129.067
8/23/1990,129.067
8/24/1990,129.067
8/27/1990,129.067
8/28/1990,129.067
8/29/1990,129.067
8/30/1990,129.067
8/31/1990,116.457
9/3/1990,116.457
9/4/1990,116.457
9/5/1990,116.457
9/6/1990,116.457
9/7/1990,116.457
9/10/1990,116.457
9/11/1990,116.457
9/12/1990,116.457
9/13/1990,116.457
9/14/1990,116.457
9/17/1990,116.457
9/18/1990,116.457
9/19/1990,116.457
9/20/1990,116.457
9/21/1990,116.457
9/24/1990,116.457
9/25/1990,116.457
9/26/1990,116.457
9/27/1990,116.457
9/28/1990,100.32
10/1/1990,100.32
10/2/1990,100.32
10/3/1990,100.32
10/4/1990,100.32
10/5/1990,100.32
10/8/1990,100.32
10/9/1990,100.32
10/10/1990,100.32
10/11/1990,100.32
10/12/1990,100.32
10/15/1990,100.32
10/16/1990,100.32
10/17/1990,100.32
10/18/1990,100.32
10/19/1990,100.32
10/22/1990,100.32
10/23/1990,100.32
10/24/1990,100.32
10/25/1990,100.32
10/26/1990,100.32
10/29/1990,100.32
10/30/1990,100.32
10/31/1990,115.394
11/1/1990,115.394
11/2/1990,115.394
11/5/1990,115.394
11/6/1990,115.394
11/7/1990,115.394
11/8/1990,115.394
11/9/1990,115.394
11/12/1990,115.394
11/13/1990,115.394
11/14/1990,115.394
11/15/1990,115.394
11/16/1990,115.394
11/19/1990,115.394
11/20/1990,115.394
11/21/1990,115.394
11/22/1990,115.394
11/23/1990,115.394
11/26/1990,115.394
11/27/1990,115.394
11/28/1990,115.394
11/29/1990,115.394
11/30/1990,108.633
12/3/1990,108.633
12/4/1990,108.633
12/5/1990,108.633
12/6/1990,108.633
12/7/1990,108.633
12/10/1990,108.633
12/11/1990,108.633
12/12/1990,108.633
12/13/1990,108.633
12/14/1990,108.633
12/17/1990,108.633
12/18/1990,108.633
12/19/1990,108.633
12/20/1990,108.633
12/21/1990,108.633
12/24/1990,108.633
12/25/1990,108.633
12/26/1990,108.633
12/27/1990,108.633
12/28/1990,108.633
12/31/1990,110.496
1/1/1991,110.496
1/2/1991,110.496
1/3/1991,110.496
1/4/1991,110.496
1/7/1991,110.496
1/8/1991,110.496
1/9/1991,110.496
1/10/1991,110.496
1/11/1991,110.496
1/14/1991,110.496
1/15/1991,110.496
1/16/1991,110.496
1/17/1991,110.496
1/18/1991,110.496
1/21/1991,110.496
1/22/1991,110.496
1/23/1991,110.496
1/24/1991,110.496
1/25/1991,110.496
1/28/1991,110.496
1/29/1991,110.496
1/30/1991,110.496
1/31/1991,114.281
2/1/1991,114.281
2/4/1991,114.281
2/5/1991,114.281
2/6/1991,114.281
2/7/1991,114.281
2/8/1991,114.281
2/11/1991,114.281
2/12/1991,114.281
2/13/1991,114.281
2/14/1991,114.281
2/15/1991,114.281
