Start,8/25/1989
End,8/26/2009
Frequency,D
Name,MSCI EUROPE U$ - TOT RETURN IND (~U$)
Code,MSEROP$(RI)~U$
CURRENCY,U$
8/25/1989,1128.896
8/28/1989,1128.896
8/29/1989,1128.896
8/30/1989,1128.896
8/31/1989,1115.159
9/1/1989,1115.159
9/4/1989,1115.159
9/5/1989,1115.159
9/6/1989,1115.159
9/7/1989,1115.159
9/8/1989,1115.159
9/11/1989,1115.159
9/12/1989,1115.159
9/13/1989,1115.159
9/14/1989,1115.159
9/15/1989,1115.159
9/18/1989,1115.159
9/19/1989,1115.159
9/20/1989,1115.159
9/21/1989,1115.159
9/22/1989,1115.159
9/25/1989,1115.159
9/26/1989,1115.159
9/27/1989,1115.159
9/28/1989,1115.159
9/29/1989,1134.732
10/2/1989,1134.732
10/3/1989,1134.732
10/4/1989,1134.732
10/5/1989,1134.732
10/6/1989,1134.732
10/9/1989,1134.732
10/10/1989,1134.732
10/11/1989,1134.732
10/12/1989,1134.732
10/13/1989,1134.732
10/16/1989,1134.732
10/17/1989,1134.732
10/18/1989,1134.732
10/19/1989,1134.732
10/20/1989,1134.732
10/23/1989,1134.732
10/24/1989,1134.732
10/25/1989,1134.732
10/26/1989,1134.732
10/27/1989,1134.732
10/30/1989,1134.732
10/31/1989,1060.745
11/1/1989,1060.745
11/2/1989,1060.745
11/3/1989,1060.745
11/6/1989,1060.745
11/7/1989,1060.745
11/8/1989,1060.745
11/9/1989,1060.745
11/10/1989,1060.745
11/13/1989,1060.745
11/14/1989,1060.745
11/15/1989,1060.745
11/16/1989,1060.745
11/17/1989,1060.745
11/20/1989,1060.745
11/21/1989,1060.745
11/22/1989,1060.745
11/23/1989,1060.745
11/24/1989,1060.745
11/27/1989,1060.745
11/28/1989,1060.745
11/29/1989,1060.745
11/30/1989,1120.032
12/1/1989,1120.032
12/4/1989,1120.032
12/5/1989,1120.032
12/6/1989,1120.032
12/7/1989,1120.032
12/8/1989,1120.032
12/11/1989,1120.032
12/12/1989,1120.032
12/13/1989,1120.032
12/14/1989,1120.032
12/15/1989,1120.032
12/18/1989,1120.032
12/19/1989,1120.032
12/20/1989,1120.032
12/21/1989,1120.032
12/22/1989,1120.032
12/25/1989,1120.032
12/26/1989,1120.032
12/27/1989,1120.032
12/28/1989,1120.032
12/29/1989,1241.013
1/1/1990,1241.013
1/2/1990,1241.013
1/3/1990,1241.013
1/4/1990,1241.013
1/5/1990,1241.013
1/8/1990,1241.013
1/9/1990,1241.013
1/10/1990,1241.013
1/11/1990,1241.013
1/12/1990,1241.013
