Start,8/21/1989
End,8/21/2009
Frequency,D
Name,DAX 30 PERFORMANCE - TOT RETURN IND (~U$)
Code,DAXINDX(RI)~U$
CURRENCY,U$
7/3/1990,2258.53
7/4/1990,2286.03
7/5/1990,2271.16
7/6/1990,2285.41
7/9/1990,2281.65
7/10/1990,2267.8
7/11/1990,2273.39
7/12/1990,2264.44
7/13/1990,2300.17
7/16/1990,2285.4
7/17/1990,2292.14
7/18/1990,2339.27
7/19/1990,2328.23
7/20/1990,2321.12
7/23/1990,2328.62
7/24/1990,2321.23
7/25/1990,2322.57
7/26/1990,2329.91
7/27/1990,2325.14
7/30/1990,2324
7/31/1990,2364.59
8/1/1990,2326
8/2/1990,2292.86
8/3/1990,2262
8/6/1990,2159.45
8/7/1990,2190.62
8/8/1990,2114.46
8/9/1990,2157.02
8/10/1990,2151.18
8/13/1990,2116.64
8/14/1990,2138.53
8/15/1990,2180.46
8/16/1990,2160.25
8/17/1990,2102.75
8/20/1990,2054.29
8/21/1990,1950.28
8/22/1990,1983.12
8/23/1990,1921.47
8/24/1990,1957.84
8/27/1990,2078.09
8/28/1990,2039.4
8/29/1990,2057.63
8/30/1990,2047.37
8/31/1990,2022.29
9/3/1990,2011.21
9/4/1990,1963.77
9/5/1990,1957.32
9/6/1990,1955.35
9/7/1990,1953.16
9/10/1990,1979.35
9/11/1990,1939.7
9/12/1990,1969.11
9/13/1990,1967.07
9/14/1990,1947.33
9/17/1990,1936.23
9/18/1990,1904.76
9/19/1990,1855.89
9/20/1990,1802.99
9/21/1990,1792.74
9/24/1990,1778.27
9/25/1990,1692.38
9/26/1990,1719.55
9/27/1990,1687.73
9/28/1990,1666.56
10/1/1990,1790.41
10/2/1990,1816.05
10/3/1990,1830.97
10/4/1990,1814.86
10/5/1990,1760.18
10/8/1990,1867.37
10/9/1990,1838.37
10/10/1990,1800.13
10/11/1990,1823.67
10/12/1990,1881.68
10/15/1990,1899.3
10/16/1990,1885.66
10/17/1990,1864.39
10/18/1990,1902.85
10/19/1990,1928.7
10/22/1990,1902.1
10/23/1990,1952.12
10/24/1990,1939.19
10/25/1990,1934.68
10/26/1990,1879.96
10/29/1990,1875.84
10/30/1990,1843.65
10/31/1990,1851.13
11/1/1990,1838.37
11/2/1990,1841.91
11/5/1990,1862.74
11/6/1990,1840.4
11/7/1990,1809.03
11/8/1990,1800.08
11/9/1990,1817.01
11/12/1990,1852.75
11/13/1990,1854.69
11/14/1990,1868.33
11/15/1990,1881.87
11/16/1990,1896.87
11/19/1990,1946.84
11/20/1990,1942.78
11/21/1990,1936.31
11/22/1990,1979.91
11/23/1990,1953.16
11/26/1990,1891.82
11/27/1990,1870.59
11/28/1990,1872.1
11/29/1990,1855.02
11/30/1990,1878.72
12/3/1990,1889.64
12/4/1990,1882.44
12/5/1990,1916.97
12/6/1990,1974.99
12/7/1990,1999.73
12/10/1990,1999.27
12/11/1990,1972.9
12/12/1990,2006.52
12/13/1990,2005.52
12/14/1990,2005.2
12/17/1990,1941.49
12/18/1990,1946.49
12/19/1990,1928.19
12/20/1990,1836.71
12/21/1990,1813.62
12/24/1990,1798.48
12/25/1990,1798.48
12/26/1990,1798.48
12/27/1990,1802.09
12/28/1990,1826.62
12/31/1990,1829.45
1/1/1991,1829.45
1/2/1991,1792.77
1/3/1991,1791
1/4/1991,1812.66
1/7/1991,1733.89
1/8/1991,1728.52
1/9/1991,1777.52
1/10/1991,1766.11
1/11/1991,1764.07
1/14/1991,1681.29
1/15/1991,1680.94
1/16/1991,1675.35
1/17/1991,1839.22
1/18/1991,1829.21
1/21/1991,1820.58
1/22/1991,1800.86
1/23/1991,1785.37
1/24/1991,1809.98
1/25/1991,1813.62
1/28/1991,1816.72
1/29/1991,1816.15
1/30/1991,1836.69
1/31/1991,1878.71
2/1/1991,1901.54
2/4/1991,1917.17
2/5/1991,1924.78
2/6/1991,1927.09
2/7/1991,1936.06
2/8/1991,1970.89
2/11/1991,2014.25
2/12/1991,1976.86
2/13/1991,1999.95
2/14/1991,1982.62
2/15/1991,2029.11
2/18/1991,2071.59
2/19/1991,2080.45
2/20/1991,2047.99
2/21/1991,2055.43
2/22/1991,2057.08
2/25/1991,2057.05
2/26/1991,2004.46
2/27/1991,2013.6
2/28/1991,1975.04
3/1/1991,1929.87
3/4/1991,1948.48
3/5/1991,1965.61
3/6/1991,2023.49
3/7/1991,1997.05
3/8/1991,2005.64
3/11/1991,1939.61
3/12/1991,1958.07
3/13/1991,1913.3
3/14/1991,1953.74
3/15/1991,1920.09
3/18/1991,1859.68
3/19/1991,1830.4
3/20/1991,1800.53
3/21/1991,1815.64
3/22/1991,1808.33
