"","vmu","vrisk","vmaxpercrisk","vmaxriskcontrib"
"1",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"2",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"3",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"4",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"5",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"6",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"7",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"8",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"9",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"10",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"11",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"12",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"13",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"14",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"15",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"16",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"17",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"18",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"19",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"20",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"21",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"22",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"23",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"24",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"25",0.00642121759529884,0.0277955045120999,0.562044332889117,0.0156223057908196
"26",0.00643021503292214,0.0278714230597378,0.560626975232253,0.0156254716053993
"27",0.00648021503292213,0.0283035273585775,0.55377979375277,0.0156739215431089
"28",0.00653021503292213,0.0287431124473975,0.548994156198824,0.0157798007645869
"29",0.00658021503292214,0.0291782740246399,0.546396844224155,0.0159429168469709
