"Index" "Bond" "SP500" "NAREIT" "SPGSCI" "TBill" "Inflation" "EAFE"
1984-08-31 0.0165785401408345 0.1125 0.0465109514529219 0.0411569826707441 0.00889065533605667 0.00557620817843861 0.078418045083579
1984-09-30 0 2e-04 0.0495687271923035 -0.0079112298366382 0.00924720639093827 0.00185528756957331 -0.00856165641242851
1984-10-31 0.0619639327829631 0.0026 0.0293825636622212 0.00455126566095635 0.00888175104330158 0 0.0247251697691521
1984-11-30 0.0189034601450115 -0.0101 0.0125854485718828 0.00378262032426088 0.00807339029335464 0 0.0040996081117073
1984-12-31 0.0131431972166270 0.0253 0.0136678426760746 -0.0203240939274622 0.00726000900438365 0.00185185185185188 0.0200360733211224
1985-01-31 0.0222242116335803 0.0768 0.0535727535801737 0.012460859298804 0.00660856708051444 0.00552486187845299 0.0222871307882291
1985-02-28 -0.0211072869960281 0.0137 0.0161816235156706 -0.0133028179087398 0.00659099503311962 0.00366972477064225 -0.00563871443726274
1985-03-31 0 0.0018 -0.00676139147476725 0.0414334683702088 0.00717183083885133 0.00365630712979895 0.072265774459872
1985-04-30 0.0400500186473027 -0.0032 0.000905597572019494 -0.0334277985314956 0.00715420066971934 0.00364298724954455 -0.00312380724936518
1985-05-31 0.0503225107503583 0.0615 0.0265189421015011 -0.000103063564453283 0.00669645450236067 0.0036297640653358 0.0410447150814229
1985-06-30 0 0.0159 0.0226807004470939 -0.030015923566879 0.00618733739775869 0.00181159420289858 0.0253404468607939
1985-07-31 0.007493672561248 -0.0026 0.0091370558375634 -0.0229956832188527 0.0059946215352169 0.00180831826401436 0.049402853873493
1985-08-31 0 -0.0061 -0.0578472052721503 0.0147521031443514 0.00621363374942728 0.00360360360360365 0.0314078097475044
1985-09-30 0.024271746718371 -0.0321 -0.0321459162593843 0.0538084812897837 0.00608219259961522 0.00359066427289054 0.0555662425934495
1985-10-31 0.0206718039913062 0.0447 0.0304584646198188 0.0675218012107194 0.00592459712456851 0.0017921146953404 0.0639718132106108
1985-11-30 0 0.0716 -0.016334433880297 0.0171077965158088 0.00621363374942728 0.00357142857142862 0.0397087000545215
1985-12-31 0.0535941356870371 0.0467 0.00609425117197145 -0.0184270830872450 0.00617857284986985 0.00178253119429593 0.0454885412531243
1986-01-31 0.0045976583586174 0.0044 0.0372235551226929 -0.0997830520804917 0.00603840143343633 -0.00178571428571431 0.0247332145203227
1986-02-28 0.0392195436011159 0.0761 0.036461432822156 -0.0360993337371289 0.00600337661363280 -0.00538599640933568 0.0999752022970504
1986-03-31 0.0308681560566408 0.0554 0.0240142968837261 -0.00222581950627289 0.00605591654750915 -0.00179856115107916 0.1234984104686
1986-04-30 0.00368500303917779 -0.0124 0.00595119134856662 0.0533292468010114 0.00548759673967087 0.00358422939068093 0.0616928143301217
1986-05-31 0 0.0549 -0.00573968197248525 -0.0390096329910039 0.00517365104268479 0.00534759358288778 -0.0462814261103161
1986-06-30 0.00624289994543026 0.0166 0.0340006903693476 0.0364375575329856 0.00535671548107708 0 0.0640555330147724
1986-07-31 0.00910395581673747 -0.0569 0.00451011554486496 0.00956047156551148 0.00520850524186431 0.00177935943060501 0.058294250752781
1986-08-31 0 0.0748 0.0400181432076366 0.0790661333395528 0.00495597435343762 0.00354609929078007 0.0899268521187661
1986-09-30 0.0140161218933165 -0.0822 -0.024566962399662 -0.0259260145482388 0.00451277851459944 0.00176991150442480 -0.0101333643934540
1986-10-31 0.0138941242601594 0.0556 0.0356291633563528 0.0104186398939192 0.00448674423484097 0 -0.0713262798322055
1986-11-30 0 0.0256 -0.00557182948562995 0.0293837119775687 0.00444336265973799 0.00176678445229684 0.0546991848940454
1986-12-31 0.0183489514189359 -0.0264 -0.0106411610044926 -0.00731574621768981 0.00461695566436522 0.00527240773286462 0.0505549406561293
1987-01-31 0 0.1343 0.0209182122225601 0.0541108714456208 0.00476464968954412 0.00350262697022772 0.0961926557621806
1987-02-28 0 0.0413 0.0297362676264086 -0.063881090777779 0.00472119690763304 0.00522648083623688 0.029298608147236
1987-03-31 0.0133387563731392 0.0272 0.00182567726737328 0.0747451014205342 0.00466906827061514 0.00519930675909886 0.0759466106016982
1987-04-30 -0.0269491603465175 -0.0088 -0.0278657761456042 0.0478330921667025 0.00479941993703461 0.00345423143350597 0.0958286568197999
1987-05-31 0 0.0103 -0.00961558049992864 0.0441141848145968 0.00474726723999174 0.00344234079173843 0.000179545877177778
1987-06-30 0.0097089908316643 0.0499 0.01951502077341 0.0344762265580602 0.00486028503526798 0.00343053173241845 -0.0327125981149481
