"","vmu","vrisk","vmaxpercrisk","vmaxriskcontrib"
"64",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"65",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"66",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"67",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"68",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"69",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"70",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"71",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"72",0.00676824577377122,0.0175375318656976,0.508467730046591,0.00891726901837103
"73",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"74",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"75",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"76",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"77",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"78",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"79",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"80",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"81",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"82",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"83",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"84",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"85",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"86",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"87",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
"88",0.00677427664710953,0.0175741110846023,0.501668036657492,0.0088163698038131
