"Index" "weights/EqualWeight" "weights/MinRisk" "weights/MinRisk_PositionLimit" "weights/MinRisk_RiskLimit" "weights/MinRiskConc" "weights/MinRiskConc_PositionLimit" "weights/EqualRisk" "weights/MinRisk_ReturnTarget" "weights/MinRiskConc_ReturnTarget"
1986-06-30 0.0307848231107795 0.0114005159827906 0.0199221760918848 0.0168034943163586 0.0232124587368001 0.0247720244128073 0.0232453348909849 0.0114001060612758 0.0231802152913394
1986-07-31 0.0050146695337574 0.00690529047089683 -0.0110713441342499 -0.0067410601848471 0.00286866124015472 0.00237443500220080 0.00292709761893994 0.00788224614772859 0.00224357126234631
1986-08-31 0.0610774650579564 0.0101422767458017 0.0465220376739459 0.0338439322468393 0.043595149481555 0.0483412514625619 0.0435375119737753 0.0168202246163844 0.0427746686739565
1986-09-30 -0.0255789984597882 0.0057587091055249 -0.0298924337987138 -0.0190306987924063 -0.0172060256063499 -0.0203423043739519 -0.017121656003798 0.00186472363659296 -0.0174371374862538
1986-10-31 0.00214662108046837 0.0111337830429874 0.0126641849523288 0.00417776646929968 0.00801966749068295 0.006057065287282 0.00791338036655942 0.00184343204499671 0.0081407660635009
1986-11-30 0.0268201537468629 0.00402369370939093 0.0201311681598326 0.0127665669567918 0.0169184063417112 0.0211699132718239 0.0169026448443657 0.00769115425191136 0.0156365178419449
1986-12-31 0.0077574906133635 0.0176671516427174 0.00539038035532435 0.0171399968925599 0.0104856321788331 0.00899313860282436 0.0105824544907291 0.0224382911558971 0.0120237469661548
1987-01-31 0.0711508818019504 0.00951567649912022 0.0665257485822168 0.0381134200041948 0.0446237972356041 0.0585059029179826 0.0447060398295858 0.0166812888222572 0.0438439654544993
1987-02-28 0.00271337983376241 0.00163988760513645 0.0125009098483371 0.00730085914482559 0.00253149371209016 0.00400431429901027 0.00260561831952488 0.00549772420468186 0.0108903307916839
1987-03-31 0.0476961714249913 0.0160095684081647 0.0336925238938381 0.0237444737603805 0.0340298237589283 0.0401112829295285 0.0339975995857638 0.0245253614324736 0.0289091972563105
1987-04-30 0.0269781471599961 -0.0245966561235192 0.000871929368312818 -0.0136298849424927 0.0033243123891431 0.0139112013137079 0.00324865364748805 0.00146720023529112 -0.000175706066698367
1987-05-31 0.0137856911456011 0.00109786583425908 0.00797308818430742 0.00625843458691988 0.00824822285163673 0.0103924255131527 0.00826406744002517 0.00239060236055488 0.00283884606225793
1987-06-30 0.014715372277051 0.0128420696592215 0.0225420546788149 0.0204713872375406 0.0143668421496885 0.0148530737427657 0.0144176743874360 0.00981788308983855 0.0124485595849255
1987-07-31 0.0223071663283831 0.00170577814271611 0.0231646628755231 0.00528927926027389 0.0156923462973011 0.0184784605375445 0.0157197266646090 0.0157217572289206 0.0221280168253157
1987-08-31 0.0201837126600797 -0.000468714177620511 0.0184821914426816 0.0112712539463986 0.012039505210375 0.0155877518935741 0.0119888909362418 0.0255669349224077 0.0212007570549690
1987-09-30 -0.0134545737300507 -0.0219064805965651 -0.0189433929377701 -0.020763689471446 -0.0169483170841307 -0.0158624664422913 -0.0169074933159297 -0.0210302793719838 -0.0147612521668751
1987-10-31 -0.0918841075205802 -0.0150632662759618 -0.100202404657714 -0.0522370208659955 -0.0668378566511708 -0.0770867791004457 -0.0669204671806941 -0.118045059482427 -0.0965830934189863
1987-11-30 -0.00316472422339986 0.0385541039278325 -0.00787827175012756 0.0259195696246544 0.0101446282083069 0.0049428049024447 0.0101264830685224 -0.00713853215883065 -0.0049313443559984
1987-12-31 0.0169501888335475 0.0135379289438242 0.0285677771130335 0.0186909034829517 0.016710555395945 0.0174818120865758 0.0167114682044844 0.0356808720962423 0.0196955376957770
1988-01-31 0.0215837084209169 0.00535338152314169 0.0167792183503250 0.008046207647038 0.0102556064880979 0.0171495902033678 0.0102629314334028 0.00493635757429445 0.0225609288537683
1988-02-29 0.0356215801811091 0.0399905969849648 0.0320634198623320 0.0375424782370677 0.0398548903378533 0.0353471513496952 0.0398134505663668 0.0512170917701664 0.0325829403702123
1988-03-31 0.0156209535762932 0.000715646909109191 0.0138693410630648 0.00523715215765108 0.00302483436645762 0.0116805324836033 0.00310625808006915 0.00921342726183294 0.0190193069729114
1988-04-30 0.013890219509606 0.0071872350537725 0.0139143153397221 0.00977234275604388 0.0104824995135537 0.0126992595868514 0.0104982432247616 0.0109179362362481 0.0175917160527768
1988-05-31 -0.000764380671126719 -0.00480330517433569 0.00246332603917820 -0.00176114718639564 -0.00183646053910880 0.000553318462792607 -0.00182261421457142 -0.0080815910995582 0.00506246277006062
1988-06-30 0.00276232608073324 0.0097679418753509 -0.00168785298626706 0.00542010368551238 0.00649548248906506 0.00278247119002062 0.00647284548769034 -0.00290315314749900 -0.0054775417243319
1988-07-31 0.00817777503873773 0.00292719875521796 0.0061031191244012 0.00425597593645244 0.00513665944906561 0.00598684786080494 0.00512858092616075 0.0118423205415634 0.0088226649755303
1988-08-31 -0.0285901133563553 -0.00798162005608283 -0.0168791492745921 -0.0116787381748893 -0.0166085888006854 -0.0191237372605709 -0.0165935892671414 -0.0261356633288828 -0.0274146663163901
1988-09-30 0.0188316380106237 0.0120193679113159 0.00868706283225151 0.0102327738191685 0.0136883445878029 0.0129467763449909 0.013675264321916 0.0141098673308204 0.0106020426140314
1988-10-31 0.0426388986475594 0.0269590563404523 0.0374032309865810 0.0314986263976145 0.0339803352963153 0.0372260241160802 0.0340749869086727 0.0440872937411776 0.049026479720407
1988-11-30 0.0217780742343072 0.00567447140097777 0.0217274118274926 0.0126874581924157 0.0138695307339856 0.0186505056642166 0.0140040153160474 0.0255894296676107 0.0358797198971172
1988-12-31 0.0232383535808285 0.0165785326497077 0.0284836589053683 0.0220977005173495 0.0213613347283288 0.0247310298133014 0.0213943670942058 0.0174426135438674 0.0367146363312509
1989-01-31 0.0263984410328337 0.0138502287079598 0.0166709446910762 0.0151086633651074 0.0190004083919519 0.0198492482116868 0.0189986811146778 0.0121061592359173 0.0215647816725530
1989-02-28 0.00289193394276688 0.00359255811289305 0.0103638190349469 0.00690982439822685 0.00490098876789746 0.00657322064810995 0.00489846166094288 0.0130127509798288 0.0101490369613493
1989-03-31 0.0179232555893616 0.0167614109523211 0.0254612482753707 0.0208270360301279 0.0199252017703051 0.0219351841595523 0.0198885025363515 0.0191486969054038 0.0262891526645832
1989-04-30 0.0271293111867144 0.0215880990136625 0.0257932337198541 0.0235479873913080 0.0246789779009164 0.0256896735529264 0.0246801259079814 0.0222481372321002 0.0271175854668180
1989-05-31 -0.00077447535559716 0.0156001043313467 0.00390160716914223 0.00938960231121544 0.00758999502708613 0.00417373747080174 0.00762416486665374 -0.00775143825006552 -0.000715157063645444
1989-06-30 0.0107512558306775 0.0292314722587053 0.0229580998409387 0.0259610390207223 0.0220780714842823 0.0201086218740849 0.0220949221088911 0.0219979247498421 0.0173179970866497
1989-07-31 0.0460946133805848 0.0114959298293378 0.0157465530335708 0.0141772645214875 0.0224301606577160 0.0247366008310932 0.0223473350655126 0.0103263971056760 0.0262660975046032
1989-08-31 -0.00357787619451255 -0.0058228159615672 0.00487754115614014 -0.000435543482327660 -0.00237983957249888 0.000243598825597102 -0.00236648280655494 0.00842404979136746 0.00201868275727035
1989-09-30 0.0247949701001962 0.0153587922524057 0.0265524524275473 0.0201281984109194 0.0216174342626587 0.0251549328299487 0.0216284467230743 0.0280354898712472 0.0274849356012974
1989-10-31 -0.0122182792783502 0.0141957556165160 0.000490729770356468 0.0077895511982573 0.00208546747313298 -0.00167206335857339 0.00208001718050843 -0.00409258129354928 -0.00760736533460626
1989-11-30 0.0230267431024485 0.0114095962420391 0.0158933272027562 0.0131628387514726 0.0164169807190830 0.0177912443211647 0.0164148097968992 0.0171712902068484 0.0199684182429927
1989-12-31 0.0361766568223234 0.0214095459721058 0.0390330023579530 0.0295836758656758 0.0316925556031071 0.0359761159455825 0.0317163197471046 0.0464516276723037 0.0428577110534802
1990-01-31 -0.0317608856654528 -0.0130186779998130 -0.0196623333405397 -0.0162710513805481 -0.0191436680008221 -0.0216570982593935 -0.0191363156541281 -0.0181701801902576 -0.0234630661428809
1990-02-28 -0.0155299200735782 0.00125919274329833 -0.00222604372967616 2.86700531899609e-05 -0.00466184578280671 -0.00725063857643538 -0.00474544097482543 -0.0032379161577375 -0.00912307935241274
1990-03-31 -0.0185685274081624 0.00264970233351858 0.00121831068636569 0.00211895821415098 -0.00441811764049194 -0.00684874192674378 -0.00454588747771989 0.000533078152431088 -0.00856312649492275
1990-04-30 -0.0132656892300539 -0.00978260768724404 -0.0124657140795231 -0.0113279293980426 -0.0112751933606081 -0.0119272512330292 -0.0112893138966594 -0.0101671783325914 -0.0112824772685466
1990-05-31 0.0527554817594749 0.0198714974466931 0.0260363637685193 0.0235318926233890 0.0310237384162992 0.0339123321671391 0.0312059341366557 0.0198934408782818 0.0310300668528882
1990-06-30 -0.00393575497442089 0.0076921692725207 -0.00136664486692517 0.00406869603884896 0.00223606279658584 -0.00099783253327379 0.00219091201156552 0.00615203943658327 0.00222857730690484
1990-07-31 0.0253787359647824 0.0291448469659989 0.0365930721314494 0.0311201977302682 0.0297382774054158 0.0323890860467952 0.0297498204459019 0.0344034248472396 0.0310412065666466
1990-08-31 -0.0165768464819934 0.0253058634966996 0.0342815006836499 0.0249354454071815 0.0145026135104827 0.0172604525087023 0.0144924426606252 0.0349912557771204 0.0240995019271866
1990-09-30 0.0112508396232072 0.057968545308841 0.0746309084853507 0.0604931464448835 0.0474613855581318 0.0520445488997101 0.0474615965157097 0.0755282626440335 0.0647778553793847
1990-10-31 0.0200377053493361 -0.000278890248436525 -0.0188068991310130 -0.00534330365549396 0.00313506317470535 0.00126494434723878 0.00312669770365792 -0.000278952571224123 0.0031463815958781
1990-11-30 -0.0133944352703379 0.00699054106916552 -0.000837661372300458 0.006384471895168 0.00024022704745863 -0.00950758688626352 0.000252271619394895 0.00699054211301364 0.000240358429529186
1990-12-31 0.0112592703766095 0.0109901388895086 0.00736361228664695 0.0105010582321696 0.0106203401633229 0.00851458183930864 0.0106214167708560 0.0109901356143944 0.0106207662564772
1991-01-31 -0.00468060466799625 0.000227787181203087 -0.00730748224437583 -0.00232808078814328 -0.000652825157543724 -0.00688534703115096 -0.00076502384565924 0.000227360004330324 -0.000722575135817305
1991-02-28 0.0475410491303749 0.0098978211576568 0.0303094550714871 0.0153156429799992 0.0213866394196927 0.0351160567542970 0.0214942212330627 0.00989803239986764 0.0215173985829666
1991-03-31 -0.00150716805967244 0.00986052946733373 0.0195988584945068 0.0126013195432984 0.00772400833304543 0.00672477004351157 0.00758110091518271 0.00986070736607192 0.00753294447224029
1991-04-30 0.0115366937984285 0.0123690892554131 0.0115113093496009 0.0121656346860899 0.0120459615726027 0.0120171208515376 0.0120449249039278 0.0123082994547747 0.0120465528956104
1991-05-31 0.0143045560529982 0.00683426459301684 0.0153769897499147 0.00908731987646427 0.00938897014368711 0.0125388233360588 0.00939291779784623 0.0073488779933315 0.0093873388328305
1991-06-30 -0.0381524780476052 -0.00542117699652 -0.0236092298082019 -0.00998378810796874 -0.0151793306487035 -0.0279029400275815 -0.0151987880128668 -0.00641180951767217 -0.0151692830539301
1991-07-31 0.0384563281170949 0.0209994789254049 0.0338127040014382 0.0246486699379469 0.0267463731787008 0.0338017078930100 0.0267651295690017 0.0209993186937667 0.0267237776088998
1991-08-31 0.00965689026357652 0.0200931147523074 0.0182290401021172 0.0199409337952956 0.0171569027150793 0.0143371792733296 0.0171159787701500 0.0200931077716562 0.0171743387562433
1991-09-30 0.0157231053002984 0.0167123559577389 0.00893964547940751 0.0136329022640387 0.0158333975817901 0.0142693713010633 0.0158772834441618 0.016712540207394 0.0158241381335529
1991-10-31 0.0165540812313727 0.0140389839429984 0.0180221379122394 0.0149322575857895 0.0150629837000174 0.0171399514159252 0.0150776818907812 0.0140389852014076 0.0150783812685154
1991-11-30 -0.0310367659259411 -0.00183103527644624 -0.0220467952031072 -0.00740643503199456 -0.0108392343656837 -0.0226368526594005 -0.0109251347617920 -0.00183092699473109 -0.0108879246330652
1991-12-31 0.0259568280057616 0.0120876615583365 0.00204127277289512 0.0122590699553478 0.0138617072190090 0.00890752591871569 0.0139004281021786 0.0120874370532991 0.0138229013778419
1992-01-31 -0.00686766988032983 -0.00842455628937655 -0.00130833637918371 -0.00688376924189726 -0.00765932668473723 -0.00404059009944546 -0.00764459634688852 -0.008424566161635 -0.00761970290856562
1992-02-29 -0.00736874152993316 0.00348802258427194 -0.00145364723675867 0.00309894643404962 0.000548754346382463 -0.00424990566622674 0.000573219980630979 0.0034880523500016 0.000634688684323814
1992-03-31 -0.0201897772142793 -0.00291678881577007 -0.00600735204390923 -0.00335940307891114 -0.00740168125009333 -0.0117751327290666 -0.00736609577349034 -0.00291686176898220 -0.00724684685912425
1992-04-30 0.0175876044477818 0.0122769698782248 0.0195021975286751 0.0148164020320676 0.0144478220135800 0.0172664454674369 0.0144329856820411 0.0122770087046733 0.0143798787153042
1992-05-31 0.0279059102385846 0.0193488977192247 0.0205166871751523 0.0187097847733397 0.0219609729301014 0.0245224014206908 0.022043031272315 0.0193488776464175 0.0221307782293250
1992-06-30 -0.0142843354676618 0.00963161917492639 -0.00130319612421126 0.00651968324945251 0.00176004225680360 -0.00531995244956374 0.00168245437259928 0.00963156682266875 0.00170410024717693
1992-07-31 0.00473226976985641 0.0140742362609336 0.00889456040517356 0.0138891159399535 0.0112176134690827 0.00609605037813421 0.0111814831202395 0.0140741746437472 0.0111176977599958
1992-08-31 0.0119924642530673 0.00834508160902248 0.00230658773896697 0.00568332464693855 0.00910524714193062 0.00896910219374103 0.00918129801288514 0.00834514242274476 0.00920863383286141
1992-09-30 0.00369203553336628 0.0119454235821985 0.0108881990961078 0.0118789058170448 0.00964803637040634 0.00749462341854223 0.0096129234260689 0.0119454240831220 0.00960568692354569
1992-10-31 -0.0217365041556014 -0.0142374101501622 -0.0152452153893707 -0.0135706111081206 -0.016243617884542 -0.0189511112771481 -0.0162115787755612 -0.0142373847126239 -0.0160993704542040
1992-11-30 0.00748756220158975 -0.00168057362548868 0.00123353007991378 0.000151143459019787 0.000925635785954393 0.00239769786334953 0.000956163672248378 -0.00168050621350913 0.000955494261639656
1992-12-31 0.00887792554103362 0.0130276517435435 0.00941047031437647 0.0121766411125723 0.0117501314846606 0.00950434325041849 0.0117455332120384 0.0130276145248285 0.0117650681333457
1993-01-31 0.00981481795951122 0.0173242766427710 0.0135312435700854 0.0162416078305376 0.0148918047388777 0.0124366786147987 0.014893728372535 0.0173241585093784 0.0148808557092162
1993-02-28 0.0178341207813857 0.0158808153186651 0.0147779149200209 0.0153678958039809 0.0164509587436457 0.0165250637531396 0.0164374334655013 0.0158807822162088 0.0164385977398585
1993-03-31 0.0315632027422368 0.00791792629610288 0.0166318481040124 0.0098057903859603 0.0154861685267573 0.0226701018363367 0.0154483792065374 0.0079180937338581 0.0154779096009001
1993-04-30 0.014637087425166 0.00323214758151757 0.00144836288913686 0.000215682374235637 0.00651677942326434 0.00851486523293432 0.00670587513945642 0.00323237861402959 0.00672096615252538
1993-05-31 0.00507759268202701 -0.00360899673710646 -0.00474450611537658 -0.00332962195917874 -0.00115996461197299 -0.000973036287984952 -0.00109571678298837 -0.00360917711809006 -0.00107427673977867
1993-06-30 -0.00665358065321986 0.0092948615028241 -0.00514394243253191 0.00587905482575546 0.00404917076803879 -0.00411982775100872 0.00399293220332697 0.00929496827759668 0.00402433593975982
1993-07-31 0.00673680281338473 0.00351162583942766 0.000723660635570056 0.00213830010716665 0.0042129691627546 0.00405034979252505 0.00425281709983505 0.00351165058404512 0.00417070707907774
1993-08-31 0.0286810455703888 0.0168789802617493 0.0201127480010239 0.0177355179866523 0.0201920890697835 0.0232203711073804 0.0202199442829933 0.0168790399686898 0.0201139387662457
1993-09-30 -0.00638508816151873 0.00328545590998841 -0.000678434192342814 0.00237054201269937 0.000521763199108571 -0.00265251408986023 0.000506183479661138 0.00328543927471125 0.00058171147029884
1993-10-31 0.00429283480328602 -0.00173435554190426 -0.00626803916689578 -0.00255911316887936 -0.000122341346349808 -0.00173127006357543 -0.000154356995527793 -0.00173427403587878 -0.000144604567168471
1993-11-30 -0.041741643514857 -0.0148185297439684 -0.0328639122529528 -0.0181048040685867 -0.0229143855246626 -0.0348312109794916 -0.0228549722801283 -0.0148184768162477 -0.0229121518982514
1993-12-31 0.0163621068610385 0.00224041824842525 0.00359048659646333 0.00212319766296609 0.00622306511175519 0.00865709920161883 0.00616167546733837 0.00224045974023568 0.00620796275062774
1994-01-31 0.0498523585583301 0.0197568292439234 0.0389654553216132 0.0253574404382355 0.0284724513601502 0.0424608752531168 0.0285760684259604 0.0197569761861964 0.0284012720366511
1994-02-28 -0.0176617830270325 -0.0190813945864194 -0.0219603816104988 -0.0200647982336011 -0.018977439089938 -0.0190196591512015 -0.0189830951486908 -0.0190813729700455 -0.0190578831782563
1994-03-31 -0.0314458874241359 -0.0226252811346394 -0.0259558760700759 -0.0236138203503458 -0.0253279337006536 -0.0278229761124148 -0.0253458987700241 -0.0226251563120514 -0.0252967825666526
1994-04-30 0.0175293116222663 -0.0034314716010625 0.00948858185412127 0.00107151989698218 0.00478991373199955 0.0116419071165756 0.00479334254735919 -0.00343152440115546 0.00480219896155387
1994-05-31 0.00634608175913476 0.00282395019086357 0.00868628389233694 0.00533309091390155 0.00439768886162129 0.00630125783091606 0.00441309013376068 0.00282391095049994 0.00442556015740325
1994-06-30 0.00289969127812362 0.00118254216634561 0.00322498050906761 0.00114587324164739 0.00168526650394196 0.0034964346640165 0.00167102785524897 0.00118260016640592 0.00166856952319105
1994-07-31 0.0190749073226342 0.0182244852809705 0.0194679299160172 0.0190937126269064 0.0185797146247801 0.0186852982345800 0.0185439639958074 0.0164469717937143 0.0187469523107340
1994-08-31 -0.00184068650296887 -0.0118951134961878 -0.0207482109017210 -0.0136028602253867 -0.0085000571329339 -0.0110680741041512 -0.0083504835896261 0.00357740266500350 0.00676449216171227
1994-09-30 -0.0205888313078482 -0.0138493336601112 -0.0150498542053596 -0.0145662193672574 -0.0166035898423725 -0.0174072797120093 -0.0166596287465914 -0.0172634367359736 -0.0184900824150487
1994-10-31 0.0145048936824508 0.000878488680710499 0.00885577095154533 0.00384511923390241 0.00745879381552683 0.0105445111219926 0.00750240474501673 0.00266030736248224 0.00782769634581704
1994-11-30 -0.0312354423482918 -0.00771932599976122 -0.0236886843609924 -0.0143155353927016 -0.0191265695597364 -0.0250483127972390 -0.0191952780755511 -0.00859383175368711 -0.0186503383434885
1994-12-31 0.0152327123752050 0.0104690020054690 0.0159791165783303 0.0132238548113339 0.0127973704855315 0.0145415927748995 0.0128026208127765 0.00862281742512017 0.0117383849424888
1995-01-31 -0.00516754016570908 0.0122744024655683 0.00437902159933268 0.00904522380517792 0.00429670524227177 -4.20319020951743e-05 0.00428508838517527 0.0145533974813306 0.00635729613487435
1995-02-28 0.0167778715073603 0.0207489710947233 0.0210147872008113 0.0211265128471998 0.0192009577953751 0.0182130100336590 0.0191906945552731 0.0215066603168523 0.0199046088780528
1995-03-31 0.0264666152175386 0.00827467915403068 0.0148263800416251 0.0112666145865010 0.0163939641809268 0.0195639944835473 0.0164107161351150 0.00960638649615153 0.0169222739363666
1995-04-30 0.0270169162953351 0.0167899965755882 0.0228882173766034 0.0197671570833988 0.0219223113797704 0.0238543676001015 0.0219234836631732 0.0165200230025422 0.0215389500351382
1995-05-31 0.0139193178320276 0.0294947130808099 0.0216798189715817 0.02558838613071 0.0218487259052491 0.0185193206983609 0.0218418441738237 0.0321125154822366 0.0234054274133608
1995-06-30 -0.00106660431333727 0.00341414975780663 0.00253138881501047 0.00290860254915559 0.00141284380579321 0.000280429047901265 0.00140771862847489 0.00544075240099295 0.00237880536871593
1995-07-31 0.0285551061089231 0.00524195303902419 0.0161285534678315 0.0108413229103910 0.0169811596153331 0.0199481586914476 0.0170744927777942 0.00524386815330047 0.0169398215562648
1995-08-31 -0.00153737917636410 0.0128974654513754 0.0123198439678520 0.0127150975240662 0.00646004609616035 0.00556812255526551 0.00640562758776353 0.0128897924808526 0.00639020586940475
1995-09-30 0.0184113827572814 0.0101802451463988 0.0157678777427883 0.0128405764451798 0.0145290415436841 0.0155387249761101 0.0145832436417805 0.0101950606587033 0.0146612074195189
1995-10-31 -0.00180110889446494 0.012053439144464 0.00764539682426713 0.0100534724892509 0.00600847570120733 0.00420274106554275 0.00595451025657634 0.0111318076060536 0.00565540789693619
1995-11-30 0.0274418477593996 0.0181017154318346 0.0259036724608086 0.0217307603862789 0.0230510011894751 0.0249829574109164 0.0230498092263516 0.0193558675467571 0.0229019129316257
1995-12-31 0.0411747367396629 0.0281286918302197 0.0403182729491876 0.0350786878889289 0.0350575576955701 0.0389702327579757 0.0350939260870051 0.0257868343521774 0.032586778585334
1996-01-31 0.0105767849212755 0.00612813075498009 0.0129931545969377 0.0089178204573721 0.00972441075762753 0.0107717375145286 0.00978026399748089 0.0106820286101181 0.0104538297295678
1996-02-29 0.00830678828634146 -0.00836490045214622 0.00631827604992408 -0.000151817945834742 0.00106988276627251 0.00465110122953094 0.00113455443617072 -0.00349989075981549 0.00130203710343513
1996-03-31 0.021520919107455 0.00469973722426675 0.0175052962425659 0.0125137437299798 0.0135906404154016 0.0170840232525784 0.0136321921967846 0.00764700963877418 0.0133226046697543
1996-04-30 0.0229664160914964 0.00731097547912984 0.0148975075573488 0.0124574781261477 0.0152209037726525 0.0162979462756017 0.0150895214956024 0.0117843152268293 0.0169180643967262
1996-05-31 -0.000926297594675218 0.00134606600317499 0.00727500366966938 0.00413303317021008 0.00207339644309545 0.00241150326759931 0.00202450602991222 0.00570052110746766 0.00261288416682359
1996-06-30 0.0149206847242083 0.0150797502485081 0.0143114142691683 0.0152942473087563 0.0143912193079323 0.0144066974019217 0.0143977490239082 0.0141222817159379 0.0144149943960967
1996-07-31 -0.0306458489158297 -0.0210123329823736 -0.0271620195539789 -0.0249027067910934 -0.0259617048631058 -0.025937644590148 -0.0259314231981885 -0.0233761646163669 -0.0260836359120908
1996-08-31 0.0129096513242080 0.0104300352620712 0.0135123633493648 0.0123252974297881 0.0119240329219119 0.0119130970613914 0.0118827141903834 0.0115384483387508 0.0119630645756890
