"Index" "weights/mES/tact_EqualWeight_CC" "weights/mES/tact_MinRisk_PositionLimit_CC" "weights/mES/tact_MinRisk_RiskLimit_CC" "weights/mES/tact_EqualRisk_CC" "weights/mES/tact_MinRiskConc_CC" "weights/mES/tact_MinRiskConc_PositionLimit_CC"
1987-07-31 0.0229450893146379 0.0206648157224054 0.0206650215749948 0.0222673271008456 0.0222634636064469 0.0222684081548503
1987-08-31 -0.00162972958172836 -0.00248286836648937 -0.00248218032160652 -0.00219914639437535 -0.00220110705302301 -0.00219180006328967
1987-09-30 -0.0146418201383757 -0.0148795206580467 -0.0148797760808771 -0.0144529160246123 -0.0144539282308924 -0.0144545702155294
1987-10-31 0.00138490729612695 0.00138490729612695 0.00138490729612695 0.00138490729612695 0.00138490729612695 0.00138490729612695
1987-11-30 0.0385711557264921 0.0385711557264921 0.0385711557264921 0.0385711557264921 0.0385711557264921 0.0385711557264921
1987-12-31 0.00672272176493616 0.00672272176493616 0.00672272176493616 0.00672272176493616 0.00672272176493616 0.00672272176493616
1988-01-31 0.0361681326946677 0.0332565792785522 0.033257108493074 0.0356377577107263 0.0356290321637134 0.0356374772330457
1988-02-29 0.0258264484350244 0.0317463133947324 0.0317464389740219 0.0276495121054081 0.0276517824076044 0.0276512875118791
1988-03-31 0.00128892063084018 -0.00424720391756073 -0.00424744006901701 -0.000506786355690791 -0.000506311459962494 -0.000509991516744579
1988-04-30 0.0123029763571902 0.00907862574912643 0.00702870365646002 0.0113621794547552 0.0113648340582087 0.0113641539239935
1988-05-31 0.00458959194138253 -0.000557548814340447 -0.00284589713217576 0.00305752950273086 0.0030592828520124 0.00306117317071553
1988-06-30 0.0154133341194664 0.0198421649494782 0.0119338980858967 0.0167085394414215 0.0166995977654614 0.0167030400968582
1988-07-31 0.00364312391730426 0.00377661040549193 0.00222564370532652 0.00376466005932219 0.00376520119957879 0.0037626622720448
1988-08-31 -0.012535774377006 -0.0112210269434266 -0.00350877090243207 -0.012083150436709 -0.0120812731341822 -0.0120821060131525
1988-09-30 0.00756249012241672 0.0101223072189813 0.00880396426164709 0.00827335259390272 0.00827616239120355 0.0082749643791149
1988-10-31 0.0210134842051903 0.0213628662920824 0.0241661591414952 0.0213007904488929 0.0212924039809139 0.0213028349069897
1988-11-30 0.00338210585813759 -0.000743358833230401 0.00251556039223622 0.00184364509381507 0.00183824107403563 0.00184917611040891
1988-12-31 0.0228620302576517 0.0179956262322543 0.0164287592428085 0.0209356484209344 0.0209264369069715 0.0209410794473119
1989-01-31 0.0231657241569039 0.0250617389839956 0.0127181071703522 0.0239570035142478 0.0239563297266763 0.0239536843628831
1989-02-28 -0.00254400642423336 -0.00702394369672643 0.00213552701494235 -0.00405417169948896 -0.00404890618899867 -0.00405408024364728
1989-03-31 0.022977800418013 0.0170956202683279 0.0167664750966892 0.0211473042349606 0.0211528878359186 0.0211443431677112
1989-04-30 0.0288972701211268 0.0274159624717987 0.0209525680985072 0.0283407266993676 0.0283388711919017 0.0283401995873629
1989-05-31 0.0190252821045589 0.0257324010309941 0.0193764528795424 0.0219919226912746 0.0219892913675417 0.022003042853717
1989-06-30 0.0165016398584417 0.0155305011926723 0.0296477670132842 0.0159419537897072 0.0159448317933035 0.0159357251766874
1989-07-31 0.0239691374405264 0.0325625006883905 0.0113857182278252 0.0278138714448917 0.0278180356258015 0.0278127421328771
1989-08-31 0.00931598772363129 0.00160968565054498 -0.00693367681494428 0.00532324669571582 0.00532090074224634 0.00532050128764028
1989-09-30 0.0108317091650458 0.00200672942397384 0.0121697046059062 0.00674225686123586 0.00674259922102083 0.00674317929617563
1989-10-31 -0.0125813255340972 -0.00856105674324792 0.0151835834682172 -0.00857266847416338 -0.00857266945994384 -0.0085708265629858
1989-11-30 0.00805112020730125 0.00643460998559209 0.00928337142008795 0.00747351462758616 0.00747351462708856 0.00748057031374816
1989-12-31 0.0249661592483195 0.0112150761888676 0.0137800815872733 0.0174611628582724 0.0174611628625365 0.017469127650287
1990-01-31 -0.0278556821999079 -0.0113027263650441 -0.0118250764312825 -0.0268151156342968 -0.0268139620340799 -0.026819190400273
1990-02-28 -0.00589914528379887 0.00244988385038702 0.000155522732523838 -0.00511383881449778 -0.00511539620982659 -0.00511144568193367
1990-03-31 0.00879461118574931 0.00176696615851202 0.00201985323627318 0.00756592601852724 0.00756597004032566 0.00756501317143932
1990-04-30 -0.0152313154670665 -0.014787420148009 -0.00979280314666975 -0.0144431654617494 -0.0144426829808603 -0.0144413571834641
1990-05-31 0.0269202086046938 0.0292168131196051 0.021345388551349 0.028263064345271 0.0282761469385326 0.0282537355088315
1990-06-30 0.000136360865959473 0.00581623228271089 0.0110883417197298 0.00422789861618034 0.00422797902131777 0.00423428123902658
1990-07-31 0.0172642924869437 0.0212964065463812 0.0208723138063474 0.0119143894525968 0.0119107329167791 0.0119101083369941
1990-08-31 -0.00567813012021667 0.00523632926532303 0.00683792088851964 -0.0187641913041662 -0.0187678160912402 -0.0187786727832223
1990-09-30 0.0304722825671371 0.0321632729704322 0.0335983364854338 0.0117033727070552 0.0116901626014421 0.0116882130554266
1990-10-31 -0.0227987871158868 -0.0117991185541847 -0.00463713582122394 -0.016004959472004 -0.0159956216335713 -0.016010083531159
1990-11-30 0.0188904554386227 0.032539153688854 0.0124925224828552 0.0253159904903193 0.0253162997446792 0.0253078700819798
1990-12-31 0.00711833025363595 0.0113100485645172 0.00949609286168984 0.00956024304395853 0.00956451172029649 0.00955831280525188
1991-01-31 0.00756239043409379 0.00517144217764542 -0.0059621272896131 0.00653107269415676 0.00654491360428833 0.0065220952731988
1991-02-28 0.0346884837794041 0.0295726733872064 0.0118700802047513 0.0296692819040536 0.0296663449783496 0.029667963637207
1991-03-31 0.0349653547803452 0.0271165739455579 0.0120399567762857 0.028632472949077 0.028615891899723 0.028629955357085
1991-04-30 0.0148371550537394 0.0137062175772866 0.0129583135791294 0.0140896944798488 0.0140902504862246 0.0140869361370495
1991-05-31 0.017428000759562 0.0155998858530688 0.007146839454929 0.0157657682209822 0.0157664434796034 0.0157681325816699
1991-06-30 -0.025131746809181 -0.020880721048414 -0.00833221249237426 -0.0215448093714127 -0.0215448548395698 -0.0215391341782565
1991-07-31 0.0314183081563295 0.0279281228253894 0.0217197820225092 0.0285509319443467 0.02854486790504 0.028546632525484
1991-08-31 0.01506764975945 0.0164123560371117 0.0201850804560737 0.0161345448251353 0.0161352658645326 0.0161377981187552
1991-09-30 0.00722700948202681 0.00947118310243722 0.0156070278969032 0.00917654729339312 0.00918024552624019 0.00917856091838565
1991-10-31 0.0114444878688091 0.0110942777392247 0.0140119354327237 0.0112390121548243 0.0112401866741636 0.011240576256927
1991-11-30 -0.0189321230221421 -0.0129835794943636 -0.00306559204395696 -0.0138179604807873 -0.0138166468348938 -0.0138143519695829
1991-12-31 0.0250727864382252 0.026067149252226 0.0147534010405226 0.025790651286056 0.0257885092238199 0.0257986730062005
1992-01-31 0.0103038861001623 0.0061730520231067 -0.00701502477640492 0.00603981470909032 0.0060255471416415 0.0060537625135364
1992-02-29 -0.00448520505603101 -0.00292077650983302 0.00302841027225087 -0.00278125364869675 -0.00277406891251586 -0.00278855477115059
1992-03-31 -0.00714343647577753 -0.00751473000324998 -0.00302045457218314 -0.0070920917576639 -0.00709200341526106 -0.00709084382739122
1992-04-30 0.0169023344181722 0.014123556065464 0.0107924691766954 0.0145521749442581 0.014547362721536 0.0145977796880206
1992-05-31 0.0200427563612711 0.0198788123196891 0.0201982934429485 0.0197741344879132 0.019772260495035 0.0197851757641152
1992-06-30 -0.00473387430585981 -0.00121947899638675 0.00938027819167742 -0.0010130454888202 -0.00101040210328052 -0.00110863065092159
1992-07-31 0.0193981951693116 0.0212893049215253 0.0150434422275751 0.0202451531244088 0.0202510388223809 0.0202419880831144
1992-08-31 -0.00455930151810247 -0.00172728326417793 0.00785922519164695 -0.00187367204834565 -0.00186444323478274 -0.00187165434018643
1992-09-30 0.0146126903004817 0.0147071126063771 0.0127752881570062 0.0144344015762228 0.01443493420006 0.0144326587270873
1992-10-31 -0.00880438274338147 -0.00884266523455968 -0.0137683347046522 -0.00919189662168751 -0.00919655497455063 -0.00919239617444234
1992-11-30 0.00989735603195663 0.00917325444174311 -0.000783108020025347 0.00866614672664423 0.00865747658661542 0.00866529583778375
1992-12-31 0.0122523966646073 0.0136470050667572 0.0134430791003288 0.0131629942230174 0.0131621937365665 0.0131628302821651
1993-01-31 0.0247401257964466 0.0250144997816231 0.0194962484027255 0.0241817724829705 0.0241849274204069 0.0242215694232766
1993-02-28 0.0219888249167959 0.0220560737367983 0.0173503324780426 0.0214380426560956 0.0214397317046469 0.0214711968948005
1993-03-31 0.0283735510784533 0.0251561448469695 0.0101101085553328 0.0242228516478389 0.0242221213961886 0.0243779029107678
1993-04-30 -0.018616804416526 -0.0141523959069718 0.000920782903870654 -0.0131756100551996 -0.0131618053020599 -0.0137696489770398
1993-05-31 -0.00354512346123659 -0.00236095927222568 -0.00458999818037131 -0.00234029426697957 -0.002332499650328 -0.0024763951679152
1993-06-30 0.00435667820750862 0.00835581254527296 0.0111054192893285 0.00810642579038956 0.00810584899084166 0.00772263377124038
1993-07-31 0.00237832705851915 0.00380408455920911 0.00405237920588819 0.00341678561052472 0.00341762060622797 0.00339145455132961
1993-08-31 0.021483467402176 0.0209519615717138 0.0165680306358644 0.020785241853259 0.0207854558104517 0.0208059417802631
1993-09-30 0.0106769694471573 0.0107160932212913 0.00646611118290719 0.00991326912150337 0.00990902959726037 0.00996802642381023
1993-10-31 0.00201257557054024 0.00337038122796129 0.00177305614244161 0.000859675210121535 0.000863473082790778 3.25527114877211e-05
1993-11-30 -0.0106905762849232 -0.0202157213188128 -0.0119859880646783 -0.0199992543047001 -0.0199896224342746 -0.022634529963415
1993-12-31 0.00435337542436764 0.00520422499720241 0.0040971506726506 0.00389232394411909 0.00389332940878306 0.00347179011647536
1994-01-31 0.0204039018761777 0.0204039018761777 0.0204039018761777 0.0204039018761777 0.0204039018761777 0.0204039018761777
1994-02-28 -0.0189147697495323 -0.0189147697495323 -0.0189147697495323 -0.0189147697495323 -0.0189147697495323 -0.0189147697495323
1994-03-31 -0.0218511572633052 -0.0218511572633052 -0.0218511572633052 -0.0218511572633052 -0.0218511572633052 -0.0218511572633052
1994-04-30 -0.00553526443735886 -0.00553526443735886 -0.00553526443735886 -0.00553526443735886 -0.00553526443735886 -0.00553526443735886
1994-05-31 0.00171268493008925 0.00171268493008925 0.00171268493008925 0.00171268493008925 0.00171268493008925 0.00171268493008925
1994-06-30 0.00078840217557663 0.00078840217557663 0.00078840217557663 0.00078840217557663 0.00078840217557663 0.00078840217557663
1994-07-31 0.0177584439793277 0.0177584439793277 0.0177584439793277 0.0177584439793277 0.0177584439793277 0.0177584439793277
1994-08-31 -0.00541931544060947 -0.00541931544060947 -0.00541931544060947 -0.00541931544060947 -0.00541931544060947 -0.00541931544060947
1994-09-30 -0.0138379426700735 -0.0138379426700735 -0.0138379426700735 -0.0138379426700735 -0.0138379426700735 -0.0138379426700735
1994-10-31 -0.000338818339313374 -0.000338818339313374 -0.000338818339313374 -0.000338818339313374 -0.000338818339313374 -0.000338818339313374
1994-11-30 -0.00551600397924468 -0.00551600397924468 -0.00551600397924468 -0.00551600397924468 -0.00551600397924468 -0.00551600397924468
1994-12-31 0.00995356799807579 0.00995356799807579 0.00995356799807579 0.00995356799807579 0.00995356799807579 0.00995356799807579
1995-01-31 0.000988135895092057 0.00582424516529523 0.011700886978973 0.00748237761377779 0.0074887386258089 0.0053986424037471
1995-02-28 0.0250369559558981 0.026654316740534 0.0216142730785998 0.0253341927169048 0.0253336875659713 0.0257278930937199
1995-03-31 0.0108487785875466 0.00846905844150769 0.00648470924166333 0.0088704151251684 0.0088731807435054 0.009257551291741
1995-04-30 0.0184571286597695 0.0167008357600518 0.0151083921279613 0.0166765650453145 0.0166784398860962 0.0170287817526558
1995-05-31 0.0276385869062361 0.0306920480306303 0.0309552926581458 0.0309819044368846 0.0309799195529985 0.0301986609695157
1995-06-30 0.0075902260108327 0.0081402120371834 0.0041917104972744 0.00787128977372054 0.00786955995511684 0.00783309905590457
1995-07-31 0.0176911463933018 0.0132314579317687 0.00320335963658014 0.0118497086560179 0.0118454098651504 0.0134422687347313
1995-08-31 0.0123503142809445 0.0122825341098565 0.0131862376404117 0.0121437030146978 0.0121431549616586 0.0122416229275164
1995-09-30 0.0180562999278286 0.0162584549121241 0.00926177434707665 0.0156868395095799 0.0156839847360242 0.0163124451278958
1995-10-31 0.000351432985241873 0.00216294392800842 0.0109733211533507 0.00384709794638716 0.00384779295021764 0.00255666081287287
1995-11-30 0.0231779444670184 0.0203208944154116 0.0158609859595251 0.0200287893970967 0.020027347472259 0.0208114372860921
1995-12-31 0.0443362290527896 0.0383177198628213 0.0282440772080115 0.0351739839276717 0.0351762475261446 0.038265772669499
1996-01-31 0.0141936776426987 0.0128846163449747 0.00645615062137184 0.0122659614304599 0.0122673075960056 0.0127534178949062
1996-02-29 0.00930218935453753 0.00296876031461335 -0.00681156773066471 0.00147833368066719 0.00145820815883035 0.0034279112687392
1996-03-31 0.0158829090045147 0.00931658275992797 0.00478765243443191 0.0087540967115165 0.00872800587235689 0.0103619410729543
1996-04-30 0.0166561514983667 0.012782512883627 0.00450618124850588 0.00973157751016807 0.00972627201983611 0.0124919463699336
1996-05-31 0.0102650468652126 0.00744337490924707 -0.000891354448538051 0.00641653368090478 0.006412899991175 0.00767170704059206
1996-06-30 0.0168195353459779 0.0162598859275727 0.0164402832274562 0.0154451003234046 0.0154458529640591 0.0160866211205519
1996-07-31 -0.021051206781444 -0.0148157306279968 -0.00335705972531775 -0.012123227316982 -0.0121167870353386 -0.0154776760773114
1996-08-31 0.0222470595119533 0.0175476238877992 0.00681825389147295 0.0140695673154938 0.0140665459463423 0.0174734479877168
1996-09-30 0.0300554373447657 0.0270779488984043 0.0192165305565783 0.0254521163633497 0.0254502440781446 0.0272564619219013
1996-10-31 0.019254329764796 0.019861280330755 0.0186518045512916 0.0201809309011791 0.0201820346577264 0.0197805665794351
1996-11-30 0.0517682386925034 0.0442071718154944 0.02797051491249 0.0397949698090996 0.0397871212549914 0.0444731543900094
1996-12-31 0.0177763679134497 0.0149820539048977 0.00168705745439346 0.0102657426491888 0.0102705507665257 0.013952022775729
1997-01-31 0.0144243760970855 0.0133484097756233 0.00162246027658886 0.0110417659174866 0.011038573203912 0.0127326772118024
1997-02-28 -0.0152913463372418 -0.00933766035221251 -0.00866400159054903 -0.00797631661842835 -0.00797753596539885 -0.0105555703553927
1997-03-31 -0.0125850502379112 -0.0131697900553945 -0.00703360461565861 -0.0123349096751093 -0.0123327812189273 -0.0126483750486588
1997-04-30 0.0176550244826066 0.0163363481728109 0.0160840648544998 0.0166963331244343 0.0167003761304176 0.0167659265881035
1997-05-31 0.026288116336173 0.023372734340815 0.0213463197886099 0.0225181817286975 0.02251839881493 0.0230717966802381
1997-06-30 0.0113262851945177 0.0136580732563072 0.0155064922073478 0.0126002740327895 0.0126005567735885 0.0125048171348947
1997-07-31 0.0421189999069591 0.0381761991131064 0.0360666892609993 0.0380581635506707 0.0380553519090021 0.0385322193339519
1997-08-31 -0.0118224024202166 -0.0107354068253308 -0.0114079634648445 -0.0109016090762054 -0.0109012119457529 -0.0109167501611627
1997-09-30 0.0412374075575412 0.0370145132151141 0.0336135486855216 0.0357077639534775 0.0357064167478405 0.036520220349904
1997-10-31 -0.004807507556016 -0.00386554754837287 -0.00112124019543747 -0.00163519597503248 -0.0016225544962003 -0.00247107299382687
1997-11-30 -0.012396767650285 -0.00192035152680092 0.00214102745506262 -0.00461046761317752 -0.00461093061131346 -0.00529564367516799
1997-12-31 -0.00503459166812514 0.00297092037128976 0.00619977592066467 0.00128225183972686 0.00128274905842862 0.000652248116266518
1998-01-31 0.000704648426761878 0.00354223016191235 0.00654245845549384 0.00442267044935463 0.00442613815454185 0.00336765891122837
1998-02-28 -0.00484348020838765 -0.00208262531415737 0.000877272015398445 -0.00246924182532671 -0.00246076839241716 -0.00293840096500175
1998-03-31 0.0169358031234657 0.0150332003179374 0.0130854303652881 0.0136265895314975 0.0136277047664313 0.0146955585191995
1998-04-30 0.00208137397546682 0.00208137397546682 -0.00525516325484887 0.00208137397546682 0.00208137397546682 0.00208137397546682
1998-05-31 0.00498633814181315 0.00498633814181315 -0.00449700969911893 0.00498633814181315 0.00498633814181315 0.00498633814181315
1998-06-30 0.00514556421266654 0.00514556421266654 0.0057032622619928 0.00514556421266654 0.00514556421266654 0.00514556421266654
1998-07-31 -0.0062240084938362 -0.0062240084938362 -0.0062240084938362 -0.0062240084938362 -0.0062240084938362 -0.0062240084938362
1998-08-31 0.00892988278681339 0.00892988278681339 0.00892988278681339 0.00892988278681339 0.00892988278681339 0.00892988278681339
1998-09-30 0.0286596545724367 0.0286596545724367 0.0286596545724367 0.0286596545724367 0.0286596545724367 0.0286596545724367
1998-10-31 -0.00822398436697147 -0.00822398436697147 0.001704928949672 -0.00822398436697147 -0.00822398436697147 -0.00822398436697147
1998-11-30 -0.00713758463343594 -0.00713758463343594 0.00463925747740479 -0.00713758463343594 -0.00713758463343594 -0.00713758463343594
1998-12-31 0.0022021417554845 0.0022021417554845 0.00614974124872747 0.0022021417554845 0.0022021417554845 0.0022021417554845
1999-01-31 0.0077990630746072 0.0118808918964588 0.011111152496712 0.00941185263468869 0.00941185263396616 0.00963527276651233
1999-02-28 -0.0318658508989267 -0.027189664296754 -0.0247647224150511 -0.0272667833953262 -0.0272667833882481 -0.0281610212144141
1999-03-31 0.0456954912212788 0.0233591439024974 0.0162351025556866 0.0270521315318832 0.0270521315092036 0.0296071171447745
1999-04-30 0.0422664117227698 0.0328889440641071 0.0290780825215682 0.0347599320122338 0.0347544036572449 0.0347621730479093
1999-05-31 -0.0171242522438833 -0.0120987173970688 -0.0112889822518977 -0.0133640419856413 -0.013356130994939 -0.0133605203006851
1999-06-30 0.0227154871336754 0.0183750913346976 0.0153846361300782 0.0178725095511139 0.0178624651940311 0.0178632287600702
1999-07-31 -0.009765737302871 -0.0233580128545179 -0.0233580128545179 -0.0178637595146968 -0.0178614004522626 -0.0164149381347808
1999-08-31 0.0104895611733447 -0.00409162469982949 -0.00409162469982949 0.00141547849518142 0.00142057139436824 0.00207200311315625
1999-09-30 0.000792960314047964 -0.0159085729128791 -0.0159085729128791 -0.00905715813493302 -0.00905386686564902 -0.00717557053655693
1999-10-31 -0.00457877719573041 0.00572497813822848 0.00712202938012529 0.00192494540823418 0.00192595890557756 0.00178179417753199
1999-11-30 0.00928845084007524 0.004903542871878 0.00330642934587466 0.00571971401862559 0.00571732406069247 0.00602833685024184
1999-12-31 0.03063416459239 0.0246123159060261 0.0188900955069187 0.0228944647249758 0.0228874113495758 0.0241644133804289
2000-01-31 0.0038158736740741 -0.00750752170743485 -0.00932829367150101 -0.00258780422582783 -0.00260086963527684 -0.00230424501109061
2000-02-29 0.0107570092412703 0.00638205535737524 0.00574007570737312 0.0089478921761057 0.00894030085095276 0.00882121825628124
2000-03-31 0.028142038375325 0.0340380987288336 0.0312725637753157 0.0280859588298994 0.0280930561745101 0.0294628010033982
2000-04-30 0.00443656886853105 0.00301895882346481 0.00166705091149577 0.00237256340847414 0.00235272459677294 0.0029623003436241
2000-05-31 0.0224795937962006 0.00910822274793377 0.0042914754948844 0.0120120369386478 0.012010498899425 0.0134231441076822
2000-06-30 0.0347873938392116 0.0283416847620006 0.0251834650697307 0.0290889279750679 0.0290891512443887 0.0300626189905218
2000-07-31 -0.00296206007412858 0.00798093629820662 0.0108824015985831 0.00492571913601303 0.00493268354892207 0.00394681058322655
2000-08-31 0.0375226673143954 0.0239696977842141 0.01826889532235 0.0257888294202755 0.0257806798604046 0.0281101279806308
2000-09-30 -0.00821565491111653 -0.00617668902304291 -0.00268796419176354 -0.00413380361578164 -0.00413120492459385 -0.00585204077922863
2000-10-31 -0.00999173201207737 -0.00654023017412697 -0.00331837474132957 -0.00490693897192096 -0.00489167292735959 -0.00665927756046725
2000-11-30 0.00693964150684701 0.00571913929287549 0.00628769487691372 0.00837967558424246 0.00837961948794419 0.00742114926287218
2000-12-31 0.0158278887851406 0.016595722868155 0.0185860247134024 0.0169842437119943 0.0169664469303674 0.0166027812488025
2001-01-31 0.012997740003547 0.012997740003547 0.0158507229396643 0.012997740003547 0.012997740003547 0.012997740003547
2001-02-28 0.00867528810086249 0.00867528810086249 -0.0141709194310505 0.00867528810086249 0.00867528810086249 0.00867528810086249
2001-03-31 0.00463951392644546 0.00463951392644546 -0.00607096369539606 0.00463951392644546 0.00463951392644546 0.00463951392644546
2001-04-30 -0.00352431130319242 0.0259727698779968 0.0152545846224645 0.021007822677328 0.0210014533487382 0.0268761476785839
2001-05-31 0.00473346477510583 0.00713512967258856 0.00783320949853228 0.00520648048296546 0.00520495528028087 0.00491723665552857
2001-06-30 0.000824432526564278 0.00249740932664055 0.00514651130112997 -0.00142020140669574 -0.00142900415534275 -0.0027500753776335
2001-07-31 0.0219903597929534 0.0219903597929534 0.00960984335334603 0.0219903597929534 0.0219903597929534 0.0219903597929534
2001-08-31 0.0102908035621574 0.0102908035621574 0.00243265141945015 0.0102908035621574 0.0102908035621574 0.0102908035621574
2001-09-30 0.0100115773480385 0.0100115773480385 -0.0170214130995684 0.0100115773480385 0.0100115773480385 0.0100115773480385
2001-10-31 0.0195620052132406 0.0195620052132406 0.013574212958368 0.0195620052132406 0.0195620052132406 0.0195620052132406
2001-11-30 -0.0144378248880797 -0.0144378248880797 0.00630447005048484 -0.0144378248880797 -0.0144378248880797 -0.0144378248880797
2001-12-31 -0.00654438703435378 -0.00654438703435378 -0.000943920804944653 -0.00654438703435378 -0.00654438703435378 -0.00654438703435378
2002-01-31 -0.00897179091291234 -0.00259196367991077 0.00299755757188458 -0.000421988883817281 -0.000416708438836899 -0.00407919109169652
2002-02-28 0.0122860756399039 0.00632236352044857 0.0063842130764229 0.00900719313936471 0.00901135012073562 0.00889512699648498
2002-03-31 0.0484695697242639 0.0260016994126213 0.00247263875581205 0.0148977039680041 0.0148749052929806 0.0303355634739337
2002-04-30 -0.00532632330857141 -0.00317869521116043 0.00459020640537 0.00232380533758936 0.00232898682316862 -0.00239612336875838
