"Index" "weights/mES/tact_EqualWeight_CC" "weights/mES/tact_MinRisk_PositionLimit_CC" "weights/mES/tact_MinRisk_RiskLimit_CC" "weights/mES/tact_EqualRisk_CC" "weights/mES/tact_MinRiskConc_CC" "weights/mES/tact_MinRiskConc_PositionLimit_CC"
1992-11-30 1.95932083514075 2.15256725524921 1.98899888188804 1.89730638678774 1.8972586779296 1.89722264329912
1992-12-31 1.99557960787074 2.19559035655489 2.02918023028806 1.93544361401934 1.93539295795346 1.93535829324251
1993-01-31 2.06969062420273 2.27552645083109 2.08823788051438 2.00642784363014 2.00638522359193 2.00645727792448
1993-02-28 2.13718951388705 2.34777170375745 2.14181983451259 2.07087977198436 2.07084131618656 2.0710095140946
1993-03-31 2.22620272080211 2.43198873365176 2.17358397410081 2.14526523712949 2.14522360733566 2.14587428586724
1993-04-30 2.16614113574088 2.38341787034486 2.17650615596816 2.10382444884489 2.10382678658447 2.10255670122496
1993-05-31 2.15491677451898 2.37542975855205 2.16192599849233 2.09656058628155 2.09658711169008 2.09487354480186
1993-06-30 2.16866173167703 2.40363421687425 2.19704051246741 2.12166262487969 2.12168757920443 2.11877411975666
1993-07-31 2.17619784561277 2.41658192924386 2.20999613296052 2.13232867681729 2.13235632300132 2.12935130043968
1993-08-31 2.24443358849185 2.48816602253198 2.26317944723241 2.19743488592884 2.19746377693565 2.19446040140662
1993-09-30 2.27907430678951 2.52554553480078 2.284279528348 2.22913191845153 2.22914754013748 2.22630286709766
1993-10-31 2.28567369163334 2.53742796728959 2.29010274033923 2.23190792311204 2.23193582211875 2.22640789200406
1993-11-30 2.25054794638557 2.46591630931749 2.25066760816196 2.16727217466834 2.16733064530278 2.1533796658983
1993-12-31 2.26469880193109 2.48395371761265 2.2639860831393 2.17960022399135 2.17966210685148 2.16432753825586
1994-01-31 2.33131139594097 2.55503996740797 2.33058413490489 2.24447647496714 2.24453962047908 2.22889216685052
1994-02-28 2.26830040792275 2.48779720497406 2.26758690286171 2.18310794948536 2.18316990061448 2.16781841496847
1994-03-31 2.19688426172551 2.41158479974566 2.19618634757577 2.11355335709508 2.11361395452034 2.0985979166014
1994-04-30 2.17918866196123 2.39270077572859 2.17849461095086 2.09631901592373 2.09637927792622 2.08144635774796
1994-05-31 2.18463361047248 2.39851140321948 2.1839383707714 2.10162203484105 2.10168240005336 2.08672390448776
1994-06-30 2.18714438253939 2.4011907970035 2.18644859470982 2.10406736040114 2.10412777320551 2.08915748432946
1994-07-31 2.24374310751074 2.46159065323509 2.24303496357198 2.15919076672888 2.15925225237066 2.14401611445824
