"Index" "Bond" "SP500" "EAFE" "SPGSCI" "TBill" "Inflation"
1980-02-29 -0.0668768981303135 0.0031 -0.00402822688438631 -0.00933179883248507 0.0106088848625575 0.0146341463414634
1980-03-31 0.00527558704273046 -0.0987 -0.118775657361051 -0.162478440980674 0.0120630123008813 0.0120481927710843
1980-04-30 0.0992462614084235 0.0429 0.0864442431637336 0.0357331592526967 0.0136758667185197 0.0095465393794749
1980-05-31 0 0.0562 0.0445951889690290 0.0573186813186813 0.0106178790208079 0.00945626477541368
1980-06-30 0.0605114514754569 0.0296 0.0600317973573909 0.0532930144814958 0.00663492854910248 0
1980-07-31 -0.0195289974858339 0.0676 -0.00497235142904447 0.0453287426339138 0.00638904663147702 0.00936768149882917
1980-08-31 0 0.0131 0.0335694698354662 0.0158347452104783 0.00683716868627056 0.00697674418604645
1980-09-30 -0.0492674820097453 0.0281 0.0338341003068947 0.0529265101582364 0.0086770797798784 0.00921658986175112
1980-10-31 -0.0112830721284460 0.0187 0.0404204575032838 0.0304212541886071 0.0090688382899584 0.00913242009132417
1980-11-30 0 0.1095 -0.0205845467631232 -0.0140776699029126 0.0109149496623648 0.00904977375565624
1980-12-31 0.0270516982719617 -0.0315 0.00507392689980304 -0.0804290247292372 0.0125443868327061 0.0067415730337078
1981-01-31 0 -0.0438 -0.0138371324949837 -0.0678521422570707 0.0128265663058701 0.0111111111111111
1981-02-28 0 0.0208 -0.0134101250074991 -0.029893146062555 0.0131822192142674 0.00662251655629133
1981-03-31 0.00224133561426853 0.038 0.0348807089505617 -0.00169001877798653 0.0124352792137766 0.00657894736842115
1981-04-30 -0.0346200804660805 -0.0213 0.0264375864094607 -0.0138390568939005 0.0112757221616498 0.00869565217391301
1981-05-31 0 0.0062 -0.0439369161773086 0.00538926516641167 0.0120267363767012 0.00862068965517238
1981-06-30 0.0329944613044064 -0.008 0.00708234027831167 -0.0678456441603285 0.0137308030473170 0.0106609808102345
1981-07-31 -0.0211177008406625 7e-04 -0.0421106606630666 0.0434866698405142 0.0126171634067453 0.00845665961945029
1981-08-31 -0.0197694662409136 -0.0554 0.0231169717518368 -0.0339491455029303 0.0132369997503992 0.00838574423480096
1981-09-30 -0.00230734878181905 -0.0502 -0.110277274733831 -0.00127837846163331 0.0138224021578389 0.0020920502092049
1981-10-31 0 0.0528 0.0163568417345637 0.00300973557323184 0.0125261974606247 0.00416666666666673
1981-11-30 0.128751251918407 0.0441 0.100151063443570 -0.0471963593677135 0.0114835080533245 0.00207900207900211
1981-12-31 -0.0350518693087325 -0.0265 -0.00931279694438414 -0.059078987703941 0.00887284721265776 0.00414078674948231
1982-01-31 0 -0.0163 -0.00661113108169343 0.074023844067369 0.00968499252754272 0.00206611570247937
1982-02-28 0 -0.0512 -0.0679140100811164 -0.0229886911771823 0.0111674112484622 0
1982-03-31 0.0298945875747908 -0.006 -0.050971614609828 0.0359570133283566 0.0107348457850998 0.00411522633744862
1982-04-30 0.0268049512061173 0.0414 0.0610617370165163 0.0347959229626071 0.0111042612351360 0.0101832993890020
1982-05-31 0.0157929385676172 -0.0288 -0.0131322940966417 0.00226156242511381 0.010833879651664 0.0120724346076459
1982-06-30 -0.0167479285271406 -0.0174 -0.0807097902728436 -0.0310227149894222 0.0100431971210567 0.00400801603206404
1982-07-31 0 -0.0215 -0.0116760622480068 0.0212646978810869 0.0112486380658583 0.00200000000000003
1982-08-31 0.0898725816484229 0.1267 0.000645415363073566 -0.00225699441053063 0.00912232926668377 0.00199600798403196
1982-09-30 0.0379233759022765 0.011 -0.00634834429309542 -0.030115311997753 0.00645926240532314 0.003976143141153
1982-10-31 0 0.1126 0.00425320451921245 -0.00583849956839053 0.00648560078403456 -0.00199203187250985
1982-11-30 0.0589512551961171 0.0438 0.0743525480367586 0.0383802710616077 0.00683716868627056 -0.00400000000000006
1982-12-31 0.0187372175032614 0.0173 0.0739385776705871 -0.0114953057018550 0.00684596717942089 0.00199600798403196
1983-01-31 0.000984599273786904 0.0348 -0.00849719655689804 0.00692823140596108 0.00690756934361824 0
1983-02-28 0.0267051465985697 0.026 0.0271144874891672 -0.0115629984051036 0.00694278057150904 0
1983-03-31 0.00386255911094935 0.0365 0.0375773063238125 0.0631303698169592 0.00681957306163412 0.0079207920792079
1983-04-30 0 0.0758 0.054180618847403 0.00970348870297657 0.00738353498315681 0.00590551181102357
1983-05-31 0.0142670655425618 -0.0052 -0.00473034503693209 0.00523678772610175 0.00699561104369511 0.00196463654223971
1983-06-30 0.000576224749396565 0.0382 0.0224852461178332 0.0126469067482777 0.00732176082575988 0.00585937500000008
1983-07-31 0 -0.0313 0.00249942447462765 0.0340177378204349 0.00775464966335292 0.00194931773879131
1983-08-31 -0.0174107340383169 0.017 -0.0160135660047950 0.0172331449494548 0.00789623885541418 0.00581395348837218
1983-09-30 0.0307435819087289 0.0136 0.0375949319598459 -0.0279285422064640 0.00791394574797362 0.00193423597678920
1983-10-31 0.00337651930012023 -0.0134 -0.000619417533002069 -0.0123559052944018 0.00756015575992141 0.00193050193050182
1983-11-30 0.0113352454297198 0.0233 0.0234238339146739 0.000868989489365218 0.0074806538161014 0.00192678227360311
1983-12-31 0 -0.0061 0.0401242713761095 0.0479954827780914 0.00759550183223859 0.00574712643678169
1984-01-31 0.0224153421941321 -0.0065 0.0429775922829891 0.0103830959559206 0.00774580422972449 0.00381679389312969
1984-02-29 -0.00564455406984301 -0.0328 0.00923070323038861 0.00475944128297991 0.00771927067391889 0.00190476190476193
1984-03-31 0 0.0171 0.08606790374893 0.046797179348094 0.00794050952349265 0.00568181818181813
1984-04-30 -0.00969982959758812 0.0069 -0.0166034460232997 -0.0113710039399531 0.00841936376777421 0.00189035916824199
1984-05-31 -0.0326260564486001 -0.0534 -0.112657039586665 0.0282190154241335 0.0083483378489238 0.00376647834274958
1984-06-30 0 0.0221 -0.000897646144930476 -0.023119452571032 0.00848153560903898 0.00375234521575977
1984-07-31 0.0533111225012813 -0.0143 -0.0681247069607683 -0.072 0.00849930313618624 0.0037383177570094
1984-08-31 0.0165785401408345 0.1125 0.078418045083579 0.0411569826707441 0.00889065533605667 0.00557620817843861
1984-09-30 0 2e-04 -0.00856165641242851 -0.0079112298366382 0.00924720639093827 0.00185528756957331
1984-10-31 0.0619639327829631 0.0026 0.0247251697691521 0.00455126566095635 0.00888175104330158 0
1984-11-30 0.0189034601450115 -0.0101 0.0040996081117073 0.00378262032426088 0.00807339029335464 0
1984-12-31 0.0131431972166270 0.0253 0.0200360733211224 -0.0203240939274622 0.00726000900438365 0.00185185185185188
1985-01-31 0.0222242116335803 0.0768 0.0222871307882291 0.012460859298804 0.00660856708051444 0.00552486187845299
1985-02-28 -0.0211072869960281 0.0137 -0.00563871443726274 -0.0133028179087398 0.00659099503311962 0.00366972477064225
1985-03-31 0 0.0018 0.072265774459872 0.0414334683702088 0.00717183083885133 0.00365630712979895
1985-04-30 0.0400500186473027 -0.0032 -0.00312380724936518 -0.0334277985314956 0.00715420066971934 0.00364298724954455
1985-05-31 0.0503225107503583 0.0615 0.0410447150814229 -0.000103063564453283 0.00669645450236067 0.0036297640653358
1985-06-30 0 0.0159 0.0253404468607939 -0.030015923566879 0.00618733739775869 0.00181159420289858
1985-07-31 0.007493672561248 -0.0026 0.049402853873493 -0.0229956832188527 0.0059946215352169 0.00180831826401436
1985-08-31 0 -0.0061 0.0314078097475044 0.0147521031443514 0.00621363374942728 0.00360360360360365
1985-09-30 0.024271746718371 -0.0321 0.0555662425934495 0.0538084812897837 0.00608219259961522 0.00359066427289054
1985-10-31 0.0206718039913062 0.0447 0.0639718132106108 0.0675218012107194 0.00592459712456851 0.0017921146953404
1985-11-30 0 0.0716 0.0397087000545215 0.0171077965158088 0.00621363374942728 0.00357142857142862
1985-12-31 0.0535941356870371 0.0467 0.0454885412531243 -0.0184270830872450 0.00617857284986985 0.00178253119429593
1986-01-31 0.0045976583586174 0.0044 0.0247332145203227 -0.0997830520804917 0.00603840143343633 -0.00178571428571431
1986-02-28 0.0392195436011159 0.0761 0.0999752022970504 -0.0360993337371289 0.00600337661363280 -0.00538599640933568
1986-03-31 0.0308681560566408 0.0554 0.1234984104686 -0.00222581950627289 0.00605591654750915 -0.00179856115107916
1986-04-30 0.00368500303917779 -0.0124 0.0616928143301217 0.0533292468010114 0.00548759673967087 0.00358422939068093
1986-05-31 0 0.0549 -0.0462814261103161 -0.0390096329910039 0.00517365104268479 0.00534759358288778
1986-06-30 0.00624289994543026 0.0166 0.0640555330147724 0.0364375575329856 0.00535671548107708 0
1986-07-31 0.00910395581673747 -0.0569 0.058294250752781 0.00956047156551148 0.00520850524186431 0.00177935943060501
1986-08-31 0 0.0748 0.0899268521187661 0.0790661333395528 0.00495597435343762 0.00354609929078007
1986-09-30 0.0140161218933165 -0.0822 -0.0101333643934540 -0.0259260145482388 0.00451277851459944 0.00176991150442480
1986-10-31 0.0138941242601594 0.0556 -0.0713262798322055 0.0104186398939192 0.00448674423484097 0
1986-11-30 0 0.0256 0.0546991848940454 0.0293837119775687 0.00444336265973799 0.00176678445229684
1986-12-31 0.0183489514189359 -0.0264 0.0505549406561293 -0.00731574621768981 0.00461695566436522 0.00527240773286462
1987-01-31 0 0.1343 0.0961926557621806 0.0541108714456208 0.00476464968954412 0.00350262697022772
1987-02-28 0 0.0413 0.029298608147236 -0.063881090777779 0.00472119690763304 0.00522648083623688
1987-03-31 0.0133387563731392 0.0272 0.0759466106016982 0.0747451014205342 0.00466906827061514 0.00519930675909886
1987-04-30 -0.0269491603465175 -0.0088 0.0958286568197999 0.0478330921667025 0.00479941993703461 0.00345423143350597
1987-05-31 0 0.0103 0.000179545877177778 0.0441141848145968 0.00474726723999174 0.00344234079173843
1987-06-30 0.0097089908316643 0.0499 -0.0327125981149481 0.0344762265580602 0.00486028503526798 0.00343053173241845
1987-07-31 -0.00170302727779914 0.0498 -0.0015739017508578 0.0427055943421889 0.00494727309304533 0.00511945392491475
1987-08-31 -0.00619448110141616 0.0385 0.0699304969955233 -0.0206366833240794 0.00509525525769428 0.0050933786078098
1987-09-30 -0.0229454688323768 -0.022 -0.0158059274734515 0.0073488884806173 0.00535671548107708 0.00169491525423731
1987-10-31 0 -0.2152 -0.162700066445957 0.0103636363636364 0.0055661739289563 0.00169204737732659
1987-11-30 0.0446104883573201 -0.0819 0.00997566313274768 -0.000181851245681074 0.00442601314080616 0
1987-12-31 0.0119943451607383 0.0738 0.0290696290029569 -0.0286195286195285 0.00490377348634572 0.00168918918918921
1988-01-31 0 0.0427 0.0177601981151544 0.025874635568513 0.00499948735255042 0.00336700336700330
1988-02-29 0.0467324171773208 0.0445318588340075 0.0627174038490676 -0.0111469368954398 0.00492117199011058 0.00502512562814077
1988-03-31 -0.0102166965302303 -0.0318590848171551 0.0580925891062352 0.0479740396421681 0.00482550230357004 0.00499999999999995
1988-04-30 0 0.0109453113164674 0.0145032836324701 0.0301122830894861 0.00494727309304533 0.00332225913621267
1988-05-31 -0.0135228784456888 0.0085611294683087 -0.0328792866305037 0.034097444745707 0.005069131376263 0.00331125827814562
1988-06-30 0.0237456658572239 0.0438716162849143 -0.0268553125364994 -0.0287380610261178 0.00545268520779606 0.00494233937397042
1988-07-31 0 -0.00378392014126639 0.0306131616288786 0.00588185866733888 0.00558364046297734 0.00328407224958942
1988-08-31 -0.00204287309672327 -0.0351400753534525 -0.0693162728907541 -0.00676761695288047 0.00595960572664992 0.00652528548123978
1988-09-30 0.0222758141117638 0.040860138108698 0.0420483812611804 -0.0280918420594886 0.00619610239695797 0.00325203252032525
1988-10-31 0.0183294360285254 0.0270825355936923 0.0790178555878969 0.0461257673801229 0.00628377721869573 0.00162337662337665
1988-11-30 -0.0118569988331114 -0.0144431103891517 0.0564048797936424 0.0543657331136738 0.00638904663147702 0.00162074554294978
1988-12-31 0 0.0171456337637096 0.00572036390729771 0.068133635499671 0.00690756934361824 0.00483870967741931
1989-01-31 0.0157493526969754 0.0682060735422528 0.0174886582182567 0.00414967967384961 0.00703964893650815 0.00481540930979129
1989-02-28 -0.00748182734962025 -0.025538124771981 0.00530520497721593 0.0411838615105403 0.00715420066971934 0.00479233226837068
1989-03-31 0.00421130231113707 0.0227847280741558 -0.0198196838686598 0.0632315438435886 0.00740118884664348 0.00634920634920633
1989-04-30 0.0189742407029354 0.0493591323638156 0.00938344072757427 0.0308004309525319 0.00778118870981496 0.0063091482649842
1989-05-31 0.0267576322709903 0.0388818146821049 -0.0573429444099513 -0.0129678371958657 0.00736588294400817 0.00157480314960632
1989-06-30 0.0306021850260973 -0.00568824825778791 -0.0168918840787518 0.0338047388661456 0.00726000900438365 0.00313971742543176
1989-07-31 0.0187648268227107 0.0827938485071977 0.111730365977229 -0.028910587784798 0.00692517404906122 0.00156739811912217
1989-08-31 -0.0159007288949823 0.0191828533154723 -0.0468876600526363 0.033553321408746 0.00688116569172264 0.00312500000000004
1989-09-30 0.0050700022645833 -0.00406197880238874 0.0437352185089975 0.0562314453693464 0.00688116569172264 0.00466562986003106
1989-10-31 0.0236349305857227 -0.0237669025915012 -0.0416476992171308 -0.00709344589049135 0.00675800266919379 0.00310077519379849
1989-11-30 0.00945885360034216 0.0199724703786672 0.0480493830685166 0.0158656897248024 0.0065470728400796 0.00154798761609898
1989-12-31 0.00241619156800551 0.023457473445613 0.035807910920909 0.0836857686614506 0.0065470728400796 0.0092024539877302
1990-01-31 -0.0122471281564260 -0.0719613493812511 -0.0384279074753259 -0.00440715764880792 0.00661735378367598 0.00458015267175568
1990-02-28 0.00323665721777165 0.0127196652719665 -0.0747867620474574 -0.00324952056253990 0.00662614093986032 0.00606980273141132
1990-03-31 0.00101560981928880 0.0257887442593549 -0.116035336372732 0.00724522714051512 0.00667008351735029 0.00151515151515143
1990-04-30 -0.00916675599852545 -0.0255845712215379 -0.00772941911814161 -0.0105820105820107 0.0067667970785102 0.00302114803625382
1990-05-31 0.0273780309484151 0.0888522092432707 0.102661578011072 -0.0074301405265708 0.00670524573732721 0.00451127819548868
1990-06-30 0.0155071364372641 -0.00680063404407635 -0.00864219041970604 -0.0157506152584085 0.00664371661143752 0.00449101796407181
1990-07-31 0.0143445151292315 -0.00320603247069686 0.0141412384058086 0.0762352227947863 0.00669645450236067 0.00890207715133544
1990-08-31 -0.0131657899473969 -0.099365571690399 -0.107220602390469 0.142300025998787 0.00648560078403456 0.00736377025036819
1990-09-30 0.0081633057916819 -0.0511574142683541 -0.161538946293646 0.186592415057098 0.00642415090037675 0.00730994152046784
1990-10-31 0.0138000689636621 -0.00428635213573448 0.135052786430231 -0.064415681860814 0.0062750077044742 0.00145985401459846
1990-11-30 0.0210789148608145 0.0607263678810077 -0.0623642201625943 -0.0702240423994219 0.00618733739775869 0
1990-12-31 0.0162291248142400 0.0270924570900089 0.0163185813068178 -0.0200688073394495 0.00605591654750915 0.00580551523947759
1991-01-31 0.0115488118295589 0.0417318319257637 0.0315948403027592 -0.103597902730067 0.0055661739289563 0.00144927536231876
1991-02-28 0.00721991624527383 0.0667509973727742 0.0970596465307857 0.0137303851640512 0.00525208305824437 0.00144717800289427
1991-03-31 0.00635193290742166 0.0236325202479633 -0.0635932148507579 0.0362605258635505 0.00509525525769428 0.00144508670520244
1991-04-30 0.0116278278001094 0.00236949979859252 0.0100093812168240 0.0221400663781877 0.00499078385965981 0.0028818443804035
1991-05-31 0.00616044681849351 0.0413420257592623 0.0106155726159270 -0.000504392417300775 0.00485158868334942 0.00287356321839064
1991-06-30 -0.00106132661310361 -0.0479920013331112 -0.0790039688505934 -0.0242379886344066 0.00467775526333727 0.00143472022955536
1991-07-31 0.0136336401886125 0.0445354259069714 0.0470775620113635 0.0485786843614319 0.00476464968954412 0.00286123032904153
1991-08-31 0.0211975076631943 0.0231302493000934 -0.0204741807788986 0.0151674062121823 0.00478203392180033 0.00568990042674241
1991-09-30 0.0200754994306566 -0.0170157955392855 0.0536208550505902 0.00784439286000157 0.00457354073288157 0.00142045454545467
1991-10-31 0.0108324228829122 0.0132670353193008 0.0142212903314172 0.0278955763918610 0.00441733904786994 0.00283286118980154
1991-11-30 0.00891374236855052 -0.04198322529681 -0.0486787021326894 -0.0421261758027895 0.00428728095162937 0
1991-12-31 0.0293809130790092 0.102620770177011 0.0493904281084071 -0.0761377023430342 0.00375076555551217 0.00141442715700154
1992-01-31 -0.0137100347232956 -0.0189933926788332 -0.0215199804728363 0.0267527283536456 0.00325040129536433 0.00422535211267602
1992-02-29 0.00570638254277231 0.0127938924893559 -0.0368259152247728 -0.0111206526406183 0.0032762458710326 0.00420757363253853
1992-03-31 -0.00489010140526072 -0.0198280287474333 -0.0703646062766895 0.0110823319604263 0.00336242305075793 0.00140056022408976
1992-04-30 0.0077938262272978 0.028509683318095 0.00498193463095943 0.0290649736147757 0.00344002014596658 0.00139860139860132
1992-05-31 0.0181687620850951 0.00488006617038878 0.0630062356810843 0.0261763288903165 0.00313845385444752 0.00417827298050135
1992-06-30 0.0141096299460334 -0.0150920425683760 -0.0494282133576326 -0.00553066085341741 0.00316428128718612 0.00139082058414476
1992-07-31 0.0197377220784508 0.039244156734628 -0.0259285059483424 -0.0141242937853107 0.00310402342741005 0.00277392510402203
1992-08-31 0.0109077871131272 -0.0208968129786708 0.0593207591293507 0.00102245306940411 0.00270857800844679 0.00414364640883994
1992-09-30 0.0120923290234838 0.0116191522699062 -0.0198144876050766 0.0113218228134730 0.00269140575851627 0.00275482093663896
1992-10-31 -0.0129239718957333 0.00344736682010827 -0.0550202632087618 -0.0224491483380187 0.00245975157593393 0.00137551581843203
1992-11-30 -0.000145838050682602 0.0329267336052715 0.00962365225065618 -0.0129826618644778 0.00250262646344528 0
1992-12-31 0.0152569916855632 0.0121275524042000 0.00544522121654911 0.00225639311382235 0.00276010526209657 0.00410958904109585
1993-01-31 0.0188298637634511 0.00828065861015593 0.000176162559971034 0.011972586904467 0.00270857800844679 0.00409276944065480
1993-02-28 0.0168985485584923 0.0134574195871795 0.0295997119554157 0.0115083251714007 0.00248547519823169 0.00272108843537419
1993-03-31 0.00479257857779061 0.0206600831600832 0.080423599106782 0.0203885823938594 0.00251120275125671 0.00271370420624156
1993-04-30 0.00723947349938497 -0.0247669773635153 0.0869058867014629 -0.0108300331366686 0.00248547519823169 0.00135501355013542
1993-05-31 0.000793550825040993 0.0260486141989031 0.0209172001540233 -0.0286403125909299 0.00247690022076278 0.00135317997293652
1993-06-30 0.0181622232822741 0.00291868326744752 -0.0156114066787125 -0.0323120494335735 0.00260557075646795 0
1993-07-31 0.00565501757640607 -0.00404332665628026 0.0340356891426586 -0.00870016880924551 0.00263131666480490 0.00269905533063412
1993-08-31 0.0177255949515185 0.0365605232121798 0.051422340964215 0.00815695702571588 0.00260557075646795 0.00269179004037689
1993-09-30 0.00369980039645638 -0.00772513640538052 -0.0227981635642923 0.00252655018842054 0.00255409074369524 0.00402144772117959
1993-10-31 0.00406488056202885 0.0202709854980417 0.0301028297914605 -0.0372673566383865 0.00249405061244807 0.00133868808567615
1993-11-30 -0.00858117839663738 -0.00963645107853455 -0.0955308361993834 -0.0527964833520389 0.00260557075646795 0
1993-12-31 0.00547876506231031 0.0119500175994370 0.0675419233347785 -0.0191592793823278 0.00265706650897859 0.00267022696929243
1994-01-31 0.0131122199924066 0.0328839869281045 0.078137775571954 0.0752754517408551 0.00257124899953851 0.00266311584553913
1994-02-28 -0.0184499806661879 -0.0279055933656419 -0.00257093745891773 -0.0222102085867460 0.00249405061244807 0.00397877984084896
1994-03-31 -0.0232236093742273 -0.0455867556937713 -0.0447774697431792 -0.0120828013861025 0.00285461283489027 0.00132450331125820
1994-04-30 -0.0089984120449332 0.0126612000144493 0.0409068511085216 0.0255476074110277 0.00297497188857666 0
1994-05-31 0.000219164608657418 0.0161528209684585 -0.00555849667869089 0.0146659662026092 0.00328486160920701 0.00395778364116091
1994-06-30 -0.00192808252193181 -0.0251202273389682 0.0141526231646805 0.0240129892326099 0.00356942793512864 0.00263157894736846
1994-07-31 0.0178478435828244 0.0317824261878726 0.00974156517363974 0.0169277943462006 0.00355216783300544 0.00393184796854518
1994-08-31 0.00177129624929760 0.0393914236822933 0.0233376841030805 -0.0722907846139988 0.00375076555551217 0.00261437908496736
1994-09-30 -0.0142696100622232 -0.0250785876795360 -0.0322861981597784 -0.00950302368935554 0.00388905827533994 0.00130548302872055
1994-10-31 -0.00088664453905129 0.0219795152276936 0.032445443856479 0.00448126018468207 0.00398420018323245 0.00130378096479803
1994-11-30 -0.00228132819247939 -0.0377937210245202 -0.0502441693269066 -0.0338243827564905 0.00428728095162937 0
1994-12-31 0.00743125120421988 0.0146083029355569 0.00645388522452925 0.0327483738972601 0.0045474971133371 0.00389610389610386
1995-01-31 0.0192281687210691 0.0252780928838697 -0.0396933344045019 -0.0254830878632733 0.00472988657286899 0.00388098318240617
1995-02-28 0.0225779229802046 0.0375132404465086 -0.00262062557835465 0.00801189812917578 0.00494727309304533 0.00258064516129036
1995-03-31 0.00664387516180454 0.0286659490945929 0.0589577075488994 0.0134372089853953 0.00490377348634572 0.00385604113110536
1995-04-30 0.0132626655549392 0.0285995448674581 0.036493189027883 0.0297122657310603 0.00487767907729911 0.0012836970474969
1995-05-31 0.0381364258703352 0.0384410668874564 -0.0118004150144138 -0.00851706970128037 0.00486028503526798 0.00256081946222777
1995-06-30 0.00747166807526848 0.022700015894346 -0.0175747531398789 -0.0181673350049333 0.00487767907729911 0
1995-07-31 -0.00217550216120015 0.0320970042796005 0.0588485791566857 0.0254503431606061 0.00465169562103393 0.00255427841634742
1995-08-31 0.0115513780288204 0.00249717498360788 -0.0393968357827258 0.0207582864695364 0.0046603817231921 0.00127551020408174
1995-09-30 0.00949224797155904 0.0405049058321176 0.0194061001983132 0.00420645161290331 0.00463432475237524 0.00381194409148662
1995-10-31 0.0137699494713130 -0.00358678130037624 -0.0273518347145607 0.00996423096576396 0.00450409997670884 0
1995-11-30 0.0143601672101197 0.0420425444297168 0.0273178748973837 0.0262874201840949 0.00448674423484097 -0.00127226463104337
1995-12-31 0.0137922085282893 0.0189005605777485 0.0389659083037597 0.0927830398049998 0.00458222282919613 0.00632111251580278
1996-01-31 0.00668481087111433 0.032918192918193 0.00432423415663786 -0.00162009826084342 0.00418330637510719 0.00252206809583862
