"","vmu","vrisk","vmaxpercrisk","vmaxriskcontrib"
"1",0.00627130496226673,0.0240374969633239,0.9468,0.0228
"2",0.00627129451085739,0.0240374969632239,0.9468,0.0228
"3",0.00627130124041839,0.0240374969623255,0.9468,0.0228
"4",0.00627129772478772,0.0240374969629032,0.9468,0.0228
"5",0.00627130092161014,0.0240374969624414,0.9468,0.0228
"6",0.00627130202358871,0.0240374969625592,0.9468,0.0228
"7",0.00627130045977906,0.0240374969622826,0.9468,0.0228
"8",0.00627129673013264,0.0240374969630983,0.9468,0.0228
"9",0.00627130057783279,0.0240374969623823,0.9468,0.0228
"10",0.00627129506168527,0.0240374969629697,0.9468,0.0228
"11",0.00627130695523913,0.0240374969633485,0.9468,0.0228
"12",0.0062712977358681,0.0240374969624795,0.9468,0.0228
"13",0.0062713002691391,0.0240374969622784,0.9468,0.0228
"14",0.00627130409115962,0.0240374969625632,0.9468,0.0228
"15",0.00627130371688607,0.0240374969625337,0.9468,0.0228
"16",0.00627129581178332,0.0240374969628982,0.9468,0.0228
"17",0.00627129275295439,0.0240374969638446,0.9468,0.0228
"18",0.00627130087048068,0.0240374969623408,0.9468,0.0228
"19",0.006271297734558,0.0240374969631854,0.9468,0.0228
"20",0.00627130154456352,0.0240374969628790,0.9468,0.0228
"21",0.00627130155628837,0.024037496962326,0.9468,0.0228
"22",0.00627130356684275,0.0240374969626583,0.9468,0.0228
"23",0.00627129995551265,0.0240374969626438,0.9468,0.0228
"24",0.00627130107106031,0.0240374969624987,0.9468,0.0228
"25",0.00627130076648766,0.0240374969624795,0.9468,0.0228
"26",0.00627130000107546,0.0240374969623730,0.9468,0.0228
"27",0.00627129699482292,0.0240374969626735,0.9468,0.0228
"28",0.00627130360809463,0.0240374969624507,0.9468,0.0228
"29",0.00627130395429136,0.0240374969628549,0.9468,0.0228
"30",0.00627129985846722,0.0240374969628233,0.9468,0.0228
"31",0.00627129845537293,0.0240374969623675,0.9468,0.0228
"32",0.00627130265525368,0.0240374969624202,0.9468,0.0228
"33",0.00627130043361681,0.0240374969622785,0.9468,0.0228
"34",0.0062713016752899,0.0240374969624787,0.9468,0.0228
"35",0.00627130273515162,0.0240374969628325,0.9468,0.0228
"36",0.00627129791115712,0.0240374969626569,0.9468,0.0228
"37",0.00627130017096911,0.0240374969622876,0.9468,0.0228
"38",0.00627130029540647,0.0240374969626202,0.9468,0.0228
"39",0.00627130295621236,0.0240374969626396,0.9468,0.0228
"40",0.00627130044512034,0.0240374969622988,0.9468,0.0228
"41",0.00627129987461171,0.0240374969624812,0.9468,0.0228
