Nasdaq	NYSE
0.763835671	1.480448773
0.246697563	-0.13078022
-0.338369384	-0.120634117
-0.391546307	-0.699861021
-0.36897451	-0.264236677
-0.148776641	-0.088581811
-1.120901974	-1.532842603
-0.735177302	0.168192604
-0.451950315	0
0.250879237	0.256503774
-0.68420018	-0.525323986
0.317952162	1.556287983
0.596010561	-0.143048844
-0.053290702	0.539798314
0.698717779	0.448996218
-0.044800131	-0.636240762
-0.052971498	0.066616013
0	-0.728939273
-0.580446365	0
0.053279782	0.684186532
-0.065579148	0.362648665
0.828863737	0.992866184
0.393645376	-0.162394428
0.218473203	0.043193879
1.133224906	0.962888921
1.09286362	0.236994654
-0.181976472	-0.279774532
-0.659465285	-1.170275179
0.183179408	0.13082333
0.424797669	0.618828462
0.071284309	-0.325870043
0.12264843	-0.119135664
-0.929537161	-0.873187709
-0.680765083	-0.627065619
0.052222469	0.264616565
-0.128596706	0.02184644
-1.034770753	-0.938483379
-0.615411638	-0.568614117
-0.598656864	-0.649425165
-0.971182342	-0.620510766
-0.507932313	-0.384683861
-1.764367726	-1.302136907
-0.067995413	0.194505024
0	-0.771548224
-1.120052749	0
-0.292762942	0.010939124
0.383002082	0.28945161
1.314236359	1.658204709
1.200899295	0.780060162
-0.134121316	-0.40636805
0.443589613	0.743220764
0.166882262	0.022275141
0.19157094	0.179081435
-0.932144605	-1.238917134
-0.454584502	-0.477061182
0.311697317	-0.079731933
-0.912553861	-1.008583058
0.008487884	-0.796912781
0.499514225	1.588605273
0.442394705	0.59236775
0.20158757	1.229484319
0.585653211	-0.111438362
0.565654713	0
-0.107892782	-0.281802659
-0.821299929	-0.746080677
-0.705766667	-0.647969029
0.471064128	0.694092265
0.55652172	0.215317623
-0.728707471	-0.056730302
0.159596842	0.327094604
0	0
-0.193228658	-0.508204568
-0.467812464	-0.307243006
0.113993806	0.578250237
-0.312737978	-0.248484587
-0.607130317	-1.404998301
-0.255841859	-0.368272371
0.191942732	0.506297118
-0.418482121	0.298221197
-0.081337362	0.479622407
-0.545381722	-0.582543757
-0.578685325	-0.655761448
-0.660498642	-0.543738245
-1.012212047	-0.557741882
-0.587470494	-0.702969191
-0.190674736	0.597010086
0.77814523	0.814975338
0.981689013	0.772524792
-0.152755076	-0.576646917
0.327047059	0.254396111
1.57653627	2.110474949
2.33799985	2.442644118
3.03871992	2.673925864
1.222997625	0.236079769
-0.07223694	-0.022266981
-0.430488887	-0.504357102
0.927065935	2.139861834
0.835393513	0.11544932
-0.428759242	-0.062684386
-0.286864215	-0.506896054
-0.37175507	-0.882196126
0.251985014	0.553538515
0.015977631	0.201531102
-0.059929285	0.359939199
1.235245574	1.611740545
0.208994733	-0.353188654
0.102366244	0.051235566
0.259383128	0.240063083
-0.586535033	-0.594321706
0.425482263	0.490102798
0.172826941	-0.093496122
-0.098160481	-0.250409264
0.031421838	0.052302547
0	0
-1.284526486	-0.943665065
-0.310757222	-0.380173581
0.640377663	0.738069537
-0.214328322	-0.642141476
-0.457976548	-0.084931635
0.505644778	0.158813428
-0.139095899	0.05288181
0.748829744	1.745279511
0.888126245	0.589349465
-0.082193394	0.072086117
-0.54968924	-0.588923526
-0.386588253	-0.352273705
0.047417711	0.311124666
-0.177932472	-0.873995505
-0.746805727	-0.303944079
-0.31548917	0.0941531
0.087957786	0.36585889
0.023975066	0.386157918
-0.139935652	-0.437495155
-0.835681842	-0.84989578
-0.712611324	-0.61238035
-0.525555792	-0.680702231
0.159180459	0.223725012
0.105979711	-0.063438681
-0.367332359	-0.330935699
-0.192366784	-0.170941077
-0.328286232	0.159823621
0.590141461	0.426629122
0.562302843	0.868790819
0.631862445	0.851415633
-0.161635789	-0.4610702
-0.072821429	-0.337479974
1.074781404	2.055884297
0.566935682	0.051762616
-0.247140079	-0.341345662
0.019953309	-0.154918699
0.087747293	0.020604295
-0.732252237	-0.488777311
-0.652728052	-0.617078361
-0.356362246	-0.294053579
0.384654792	1.098270644
-0.169875466	-0.385493707
0.379798436	0.769507064
-0.020165763	0.031363017
0.197449342	0.650519973
0.853798152	1.003582931
-0.315817089	-0.674080531
-0.100150234	-0.267212262
0	-0.484744216
-0.096238679	-0.228065895
-0.571315173	-0.759390238
-0.347601498	-0.041479843
-0.393517618	-0.063240484
-0.362429896	-1.029308349
-0.918039234	-0.635170846
0.065854464	0.519257768
-0.012344409	0.210741919
0	0
0.999066575	1.373373019
-0.224329655	-0.710094881
0.208031728	0.407513843
-0.150881872	-0.702313379
-0.712621274	-0.643230125
-0.316983572	-0.243410266
-0.674350445	-0.414054298
0.024903499	0.234372357
-0.908831869	-0.703759635
0.121377016	0.287950247
-0.054392169	-0.234338807
-0.184316406	0.30896944
0.121519427	0.202432277
-0.050265992	-0.223605581
-0.247509303	-0.395047773
0.40241503	0.533097664
-0.242932057	0.542289786
2.066892421	2.458317197
0.589778905	-0.404400976
-0.159388635	-0.405057871
-0.085929993	-0.45914443
0.628445243	0.646146836
0	0
0.097584785	-0.145634915
-0.166765002	-0.417413534
0.17489277	0.261703989
0.514765136	0.509587826
0	0
-0.583872234	-0.991059069
0.203119992	-0.399190235
-0.089321971	-0.474742826
-0.06094712	0.306447103
-0.016258841	-0.083755439
0.543237238	0.662142145
1.32936354	1.755284017
0.600626296	-0.154935304
1.300203495	1.432966699
0.904066636	0.213184889
0.949777419	0.314146413
0.352896415	-0.151203436
0.721088186	0.292629956
1.269234732	2.07903767
0.751644247	0.157934364
0.853215845	0.972924893
0.596620928	-0.235161342
0.607682069	0.381164306
0.375207624	0.10705651
0.413643551	0.874298421
0.868865313	0.212823368
0.043066323	0.095759678
-0.096925321	-0.501703093
0.836914756	0.896539803
0.692117973	0.24938008
0.613563757	-0.019021653
0.958619103	0.743672314
0.399618289	0.200313562
-0.319566773	-0.848913773
-0.299651792	0.067853349
0.608814001	1.433111231
0.010404564	-0.359041157
-0.218723506	-0.407040378
0	0
-0.281920727	-0.142946428
0.125396234	-0.009896937
-0.097516812	-0.572084973
-0.282638847	-0.479856511
-0.782281716	-0.182932707
0.369101395	0.95916605
-0.312769315	-0.152596655
0.021116351	0.257202948
1.046690108	1.052575234
-0.034829857	-0.576916937
0.013933398	0.037668162
-0.576370472	-0.789507398
-0.794883195	-0.546481637
-0.289978278	-0.241109767
-0.415210774	-0.221605223
0.078205542	0.424540113
-1.147199115	-0.762909679
-0.269944555	-0.125579216
0.183641555	-0.633041624
-0.299040053	0.048909007
0.615120916	1.357099215
-0.025106253	-0.212290124
0.089636262	0.154023553
-0.043015379	-0.192338429
-0.954669786	-0.581080428
-0.028962421	0.222765222
0.498429897	0.628031531
0.219531155	0.048217105
0.36959333	0.593979447
0.400343686	0.286205893
-0.20712074	-0.353135457
-0.674321063	-0.729171316
-0.151269613	-0.058345186
0	0
-0.357472081	-0.415782017
0.065090044	0.039367736
0.767032335	0.64597586
0.486688622	0.422004737
0.181899292	0.201750685
0.156667292	0.219382477
0.42957375	0.14238598
0.371280991	0.257222144
-0.077678134	-0.409528625
-0.106022063	0.13339344
-0.350672481	-0.190229821
0.265773824	0.59921364
0.176790938	0.161335173
0.31743819	0.518985171
0.059847567	-0.59513879
-0.717000864	-0.84696308
-0.550945997	-0.488387077
-0.332030509	-0.742115051
-0.221967727	0.260458462
0.464851012	0.529785684
-0.164238826	0.009078364
0.370938828	0.393209052
0.064061501	-0.028939634
0.779675779	0.714703981
1.468321371	1.254757438
0.236275301	0.196688259
-0.145868813	-0.34667919
0.21178725	0.365264824
0.491282472	0.588525052
0.670739465	0.907297836
0.94852122	1.136459598
-0.183542419	-0.063805207
-0.310067202	-0.603849852
-0.300762385	-0.4783949
-0.003422958	0.368132212
0	0
-0.432232843	-0.128648685
-0.082542308	-0.06438646
-0.241138289	0.06438646
0.296174064	0.824646924
-0.072240668	-0.018117583
0.137556334	0.409002047
0.267691834	0.163991468
0.027415099	0.407524343
-0.281361701	-0.653182504
-0.113454708	-0.127361146
-0.055054712	-0.218095074
-0.303343907	-0.659759789
-0.94695378	-0.839190165
0.354857038	0.553853483
-0.198147215	-0.258199725
0.187728197	0.433152006
0.079851411	-0.276059236
-0.271059382	0.009592117
0.465214004	1.272787776
0.435474525	-0.181823716
0.800320276	0.29110347
0.375619359	0.145234571
0.659036934	0.534430871
0.290766679	0.352153572
0.09448607	0.305105005
0.144930004	-0.152861079
0.141357051	-0.233138023
0	0
0.419527054	0.636863699
-0.261578338	-0.394377459
-0.218505844	-0.368641257
0.45663713	0.646987315
0.671087439	0.313060803
0.620326747	0.160380897
0.214723502	-0.178123003
0.700418838	0.995434639
0.848375239	0.388249485
-0.289595907	-0.600963849
0.286346675	0.398260232
-0.302641016	-0.486325691
-0.195739468	-0.909499473
-0.826315486	-0.502539215
0.240072466	0.098669669
0.059107479	0.098572408
-1.215418886	-1.400992817
-0.116369936	0.07232526
0.232604611	0.535641989
0.898733953	0.640877402
0.170900886	-0.297313748
-0.787911835	-0.524365314
-0.640825635	-1.333065284
-0.671782744	-0.211430365
0.174227746	0.752323636
0.140501144	-0.31169666
-0.277847697	-0.357915785
-0.433373765	-0.120171389
0.208522593	0.074035689
-0.010079798	-0.027865826
-0.387160246	-0.628166367
-0.280362966	0.176004739
0.246625913	0.755654637
0.434336805	0.522212487
-0.269133888	-0.843996666
-0.057284385	-0.074069882
-0.131541244	0.092361051
-0.104681996	0.385946481
0.340658373	0.348157802
0.107689729	0.073460466
0.134449282	-0.073460466
0	0
-0.387029948	-0.439294544
-0.331003106	-0.276521915
-0.101546906	-0.054873509
0.307708157	0.459830873
-0.043900381	0.064155918
-0.528313339	-0.735924266
-1.047916336	-1.020600592
-0.51603252	-0.805906042
-0.942585902	-0.480425195
-0.639203001	-0.057198525
-1.521787687	-0.853812079
-0.010674067	0.104536534
0.903252515	0.948435211
0.267634065	-0.577133747
0.610057288	1.056879041
-0.69097625	-0.857861512
-0.812811486	-0.999976831
-0.576493536	0.258377067
-0.067831709	0
0.114216381	0.352159024
0.512365469	1.491186425
-0.220280058	-0.385165414
0.092434591	0.150160184
-0.338156835	-0.53592223
-0.773144377	-0.662734494
-0.486268405	-0.057524472
0.479081658	0.332106938
0.405243611	0.198736033
0.833991576	0.763508705
0.883397971	1.008441589
0.252977894	-0.13011906
0.598269956	0.907297836
0.546154802	-0.064534698
0.045089573	-0.240190521
-0.229126988	-0.092736792
0.284593952	0.554264663
0.428828987	0.476735143
0.275691125	-0.265440822
-0.375817154	-0.478878079
-0.110600364	0.054969746
0.672080284	0.708406013
0.390826374	0.456278499
0.095759241	-0.036218762
0.535243756	0.817754542
0.040792739	-0.090722362
0.346068066	0.559283186
0.503387945	0.216043429
0.245704504	-0.008496826
0.853575954	0.572766427
0.760384186	1.665643924
0.6922496	0.446860497
-0.184131838	-0.473453147
0.446590569	0.901853659
0.314043897	-0.384568248
-0.022865729	0.131381633
0.244718288	0.087491958
0.052129151	0.130270618
0.733436143	1.16974769
0.493493672	0.103372643
-0.331953187	-0.5694674
0.235381475	0.13817747
0.805123754	0.80887102
0	0
0.299859865	-0.137063537
-0.319030419	-0.775627157
0.060694151	0.215693407
1.124142542	1.550016861
0.475688833	-0.110152093
-0.504112728	-0.503255278
0.091559196	0.562768558
0.129302886	0.076350299
0.49359528	0.921238023
0.537972022	0.269485161
1.058079592	1.400068592
0.360471776	0.906316477
-0.589135123	-0.617086564
-0.238489884	-0.388699287
0.058901032	0.050138666
0.139364212	0.462594789
-0.477742494	-1.085625289
-0.376976846	-0.626936518
0	0
-0.024974245	0.234474125
0.765119433	0.915974412
0.11766893	0.463054321
0.644715737	0.329556333
0	0
-0.070746377	-0.701707968
0.224370397	0.627788646
0.082858945	-0.098903888
1.143775908	1.431148671
-0.501650414	-2.416162312
-1.560467849	-1.095795163
0.349223873	-0.059683203
0.015424244	0.319486551
0.184905597	0
1.041388933	0.785619532
0.553024807	0.415598482
0.21491389	-0.240978158
-0.366539344	-0.382674619
-0.300898362	-0.787262206
-0.53717624	-1.005322728
-0.021424746	0.321555288
0.659001073	0.994184926
0.409681174	0.476844719
0.736229262	1.00395278
0.623353733	0.156862777
-0.11957433	-0.330400647
0.432778362	1.028995038
0.502058301	0.937229875
0.124381809	-0.45518582
0.286672872	0.024657682
0.562088559	0.308477207
0.421694428	0.453675389
0.536256823	0.725270202
0.252558375	-0.047833631
0.393530413	0.10398996
0.463877516	0.599811947
0.667538183	0.968112627
0	0
0.612040569	1.146544375
-0.076655551	-1.051738887
0.289279839	0.981571998
0.716747806	1.095613486
-0.044998173	-0.17042321
-0.171741529	-0.216923004
0.109835961	0.116581321
0.782250635	1.132318535
0.409705279	0.168675
0.069511062	-0.506153956
0.341292525	-0.262058473
-0.324617057	-0.092612518
0.460255339	0.385199793
0.204493398	0.191682215
0.465456588	0.38298828
0.938075224	2.049112795
0.632252293	0.425981973
0.178368784	0.230951863
0.398825612	1.248980965
-0.490672827	-0.81107631
0.407266621	0.465273086
0.045747502	-0.096230291
0.274046383	0.419804499
-0.032201798	-0.97458221
-0.516644047	0.533148018
-0.372993567	-0.229143189
0.354107062	1.081016405
0.728585982	0.729351576
0	0
0.376990674	0
-0.152229388	-1.323368756
-0.005345593	0.154395073
0.101517427	-1.241887159
-0.610656208	-1.59795734
-0.852561484	-0.166007208
1.083334946	1.993784272
0.286383602	0.22999316
0.801250077	1.016687444
0.460269567	-0.139452135
0.508062955	0.505541243
0.228181858	0.160821119
1.541591587	1.777918785
0.596709589	0.357087683
0.025640368	-0.149983814
0.25092831	0.840244897
-0.143310496	-0.840244897
-0.366888152	-0.386805749
0.632872963	0.093620897
0.209221111	0.042710852
-0.232211085	0.200429365
-0.576473843	-1.006188337
-1.538053675	-1.940803754
-0.410506388	-0.206430089
0.394849176	-0.066343333
0.73325168	1.123966374
0.072512563	-0.11680912
-0.248833721	-0.483893157
0.538359308	0.483893157
0.437862902	0.27763024
-0.265064427	-0.160821119
-0.363998182	-0.417407079
0.17571064	0.417407079
-0.411336906	-1.198043557
-0.280366737	-0.622736011
-0.242058394	0.111788808
0.400510275	1.086048036
0.199655207	-0.228250228
0.92050104	1.760252614
0.586031644	0.519570357
0	0
0.757502351	1.294967523
0.573197706	0.729375364
0.203740339	0.464714551
0.548784157	-0.225429758
-0.202624177	-0.833636205
0.032547601	0.106010396
-0.107697905	-0.597269678
0.245282197	0.533542723
0.054980758	0.021470458
-1.3887365	-2.107824633
-0.482503857	-0.246279353
0.662212069	0.65108007
0.275263126	0.158873599
0.768732118	1.565616166
-0.263115183	0.113290152
-0.56868375	-0.554263696
-0.262785678	0.177698847
0.293062713	-0.313204334
0.121016554	1.022194283
-0.01259906	-0.665958953
0.525291814	0.729375364
0.823830707	0.724093978
0.161472665	-0.062958731
0.163690513	0.370554601
0.489469978	0.543416951
0.516530074	0.49211956
0.457722715	0.324350361
0.409437109	-0.331541054
0	0
-2.512076144	-2.974441141
-2.604965326	-1.225088671
0.698946777	0.596123913
-0.346311874	0.093480108
-0.122514628	-0.12194793
-1.738950241	-1.618295414
-1.597938388	-1.734605473
0.271613895	0.525082398
0.488625992	0.426561543
-0.136364849	0.11034503
-0.423389585	-0.073549823
0.107989949	0.826053935
-0.005265098	0.211119251
-0.292648411	-0.306165162
0.287383037	0.841929667
-1.338459705	-1.675720474
-0.736469096	-0.678370475
-0.323075961	0.663777869
0.145513364	-0.147435211
-0.191366984	-0.442216262
-1.085021223	0.265982669
0.024542889	0.470193047
-0.55230632	-0.072888071
0.087697668	0.168603098
0.224374855	-0.007626099
1.106275128	1.484393922
0.898797795	1.127553159
0.970415507	0.931796504
0.687433303	0.324688625
0.173752841	0.30302549
-0.239647228	0.06979875
-0.118719427	-0.288151076
0.555447298	1.21154188
0.057736722	-0.021071346
0.097027556	0.188167854
-0.594128828	-0.851546502
0.326419159	1.736956853
0.312258352	0.172503062
0.185842035	-0.117139468
0.120220593	0.054682161
0	0
-0.712978119	-1.525335487
-0.332007367	0.432550012
0.565857993	1.388461993
-0.703198884	-1.284559731
-1.692538771	-1.026646087
-0.66346864	-0.246000948
-0.746930885	-0.317369568
-3.73859742	-4.601928957
-1.874019307	-1.82054139
-0.265650422	0.4277671
-0.635217427	-0.127002163
0.935465935	0.179458764
0.488857911	0.150128912
0.23781224	-0.11966001
0.888920067	1.161497419
0.232321047	0.406740422
0.324909523	0.338386236
-0.858350053	-1.697136184
0.034134547	0.12717704
-1.080875215	-0.998436497
0.813175562	0.624215539
0.475100821	0.932588572
0.070929031	0.148045788
0.045368192	-0.059612938
0.1274878	0.378114641
-0.232432997	-0.133577196
0.147459192	0.847385925
0.045328348	-0.286304164
0.13303332	-0.146944658
0.146979873	0.139289368
-0.079116164	-0.250163015
0.530011672	1.326569868
0.193823008	0.334057664
-0.174142672	-0.246654997
-0.623213105	-1.067812852
-0.116047055	-0.022251892
0.231959596	0.139687637
0.642147196	1.153791234
0.129057617	-0.349357346
-0.022432842	0.218147622
0.17372304	0.225217588
0.34933313	0.657636255
0.72272726	1.046540883
-0.077581672	0.113887937
0.102505862	0.674596543
0.207460346	0.162430476
0.052488364	0.218830147
-0.235030731	-0.25423488
-0.066461745	-0.035417273
-0.280178277	0.148267898
0.368784125	0.303197127
-0.033217993	-0.175809
-0.887114927	-1.319732669
0.164668816	0.491818628
-0.424783357	-0.585065028
-1.254085114	-2.474838527
-0.802942727	0.102504442
0.678084595	1.741656766
0.698897912	1.371541184
0.408020264	0.530711145
0.238412566	0.253984051
0.335617711	0.196876643
0	0
0.395698003	0.168632984
-0.473908113	-0.126780166
0.790451943	1.878511549
0.643870964	-0.02738065
0.283313581	-0.255261226
-0.305352148	-0.686751465
-0.538697658	-0.069791484
-0.549970832	-0.712546557
0.00557041	0.622272137
-0.368314264	-1.009088961
-0.504442961	-0.345543307
-0.735992043	0.240272424
0.127282258	0.702148847
-0.419228442	-0.92104033
-0.258644111	-0.325886857
0.244450251	1.092571921
-0.267220218	-0.442522699
-0.725655271	-0.919186836
0.246284382	0.198735143
0	0
0.111487512	0.099219659
-0.567304255	-0.889780196
-0.204213776	-0.551832136
0.433815232	-0.388921354
0	0
1.261963222	1.73802116
2.219980594	2.368770746
1.328384105	0.290393674
1.75222151	1.112533354
1.346633152	0.761795697
0.820379441	0.568199689
1.255710852	0.617576142
0.243567607	-0.113444445
0.914542344	0.96051427
0.669633949	0.998024126
-0.690151505	0.065892126
0.695246008	0.993667185
-0.1350921	-0.058468197
-0.642266253	-0.4702174
0.924986154	1.987878926
-0.249567207	-1.257586553
-1.079262434	-0.253918815
0.71141774	1.435074562
0.32959061	0.556726924
-0.270746762	-0.339113493
0.275848152	-0.050875483
1.297468913	0.854175002
0.552376618	-0.107576328
0.932093976	1.282153103
0.637968584	0.656787663
0.297806056	-0.268110925
-0.278088995	-0.690110112
-0.56346531	-1.044478746
1.170324414	0.817358338
0.227542518	-0.563165982
0.803256272	1.248320145
0	0
1.372424209	1.813767727
-0.260993599	0.049463324
-0.014386419	0.122679783
0.050343415	0.036600351
-0.485309556	-1.049276104
0.521253627	0.161288939
0.863554985	0.365017281
0.455009435	-0.346266
0.481189748	0.370786679
-0.249740965	-0.259523301
-0.082598799	0.352297158
0.747974791	1.377926101
0.528199045	0.606178898
0.104840128	0.024010839
-0.621323124	-0.727451174
0.607350789	0.800020325
0.47396757	-0.108587572
0.243080996	0.344216734
-0.117994114	-0.392833585
-0.257293004	-0.588130671
0.907994455	1.251281602
0.085062365	0.138574185
0.421941554	0.38291869
0.602301511	1.241714553
-0.364597979	0.858455502
0.020543958	0.146047613
-0.148467952	-0.339446082
0.280761207	0.158514651
-0.424871579	-1.415536271
-2.264195253	-2.289102909
0.695354678	0.805364261
-0.398420826	0.090035165
0.867033941	0.43308564
1.216904243	2.041649055
0.09598465	0.44520536
-0.864892578	-1.538033033
0.207153782	0.094893981
-0.67366733	-1.446617482
-0.245677591	-0.222889272
-1.689640496	-2.18429661
-2.511752171	-2.390067581
0.752245808	1.703519822
0.751397443	0.963807956
0	0
-0.413287895	-0.246350729
0.198495802	2.020329042
-0.095611442	-1.79841155
-0.174726884	-0.196847018
-1.1589793	-1.778598401
-0.7175115	-0.062922578
0.552575012	0.331974126
0.547124129	0.711209513
0.867783477	1.185837751
0.150672674	-0.135396258
0.0023898	0.355821652
0.946634412	1.893492678
-0.011836981	0.078430485
0.059170899	-0.204730481
0.127689779	-0.385574532
-0.238960047	-0.484642509
-0.386856859	0.424047533
0.327620064	0.187382584
0.175239223	0.035951004
-0.895993065	-2.140041132
-1.283023775	-0.494344687
-1.311949108	-2.204386515
-0.387863801	-0.577744686
0.466235631	0.666332965
-0.26229684	0.624470828
0	0
0.986769767	2.274949539
0.279116233	-0.049414727
0.42566635	0.594839536
0.527146812	-0.079802003
-0.367987908	0
-0.340329313	-0.434823625
0.554552355	1.523982894
0.362410544	0.537032779
0.098176558	-0.40378978
0.3798244	0.986064446
0.537405583	0.149278234
0.269988796	0.089798806
0.132359565	0.422495375
0.473638588	0.952769126
0.002350812	0.440577073
0.501806615	0.438644503
0.212624354	0.052420012
0.123628152	0.233074009
0.025639532	0.400958442
0.039611805	0.716065861
-0.296303426	-0.317254653
-0.16837383	-0.474485702
-0.014043958	0.664850261
-0.121796989	-0.508081206
-0.046884524	0.184956221
-0.425307579	-1.116009384
-0.049462392	-0.322270122
0.333984364	0.765216129
0	0
-0.183318108	-0.163049502
-0.129465092	0.778145667
0.089466503	0.306407762
0.152849497	-0.156090564
0.098640183	0.242218049
0.124335817	-0.22474126
1.075015891	0.856432655
0.016234708	-0.051450499
0.462738847	0.63935246
0.200625002	0.550746723
-0.593816368	-0.903937261
-0.497166715	-0.854961077
-0.016304285	-0.080664945
-0.389763951	-0.242385982
0.350156761	0.386773816
-0.060606062	0.442216581
0.256159611	0.440269632
0.285658078	0.999339769
0.548123995	0.743137679
0.313183906	0.179101362
-0.414718471	-0.319745749
-0.083150484	-0.382596854
0.803198684	0.646209237
1.035286195	1.019768996
0.628691096	0.276988906
0.604598122	1.416349847
0.690019821	1.45044305
-0.028934219	-0.231456268
0.515110267	0.671017415
0.013286682	-0.139213391
0.008856808	0.037480121
-1.088600592	-1.423426276
0.266008137	0.129869815
1.065847772	1.443336626
0.537481744	0.250985515
-0.305834186	-0.663422004
0.286060268	0.919313179
0.03515093	-0.5604884
-0.103291037	-0.902550631
-0.330367669	-1.232750897
0.369938545	0.799938377
-0.544371957	-1.777364776
-0.792078956	-0.603570372
-0.127049243	-0.434116388
-0.420187467	-0.986237349
0	0
-2.008935537	-0.899285193
0.362687016	-0.113452157
0.972058364	0.950939894
0.604734041	1.426479215
-0.152524534	0.288527818
-0.800067371	-1.428184945
-0.246944472	-0.829185068
-0.022686026	-0.017147052
0.024954345	-0.068081368
-1.106218586	-1.203602095
0.432539494	2.392889728
0.637379804	0.814861935
0.122457325	-0.596245588
0.14494069	0.156390374
0.092742353	0.894528982
-0.097268571	-0.382165069
0.548441255	0.099744871
0.931969019	1.503482307
0.702178296	0.250889343
0.446291227	0.005671287
-1.358300396	-2.461412213
-0.643391784	-0.240713474
-1.042205959	-1.256845689
-0.364274246	-0.957172031
-1.237006146	-0.643787791
0.407905157	1.430783565
-1.513196677	-2.741419754
-1.356407213	-2.250034191
-3.904747782	-5.096131251
-12.04784426	-21.28628694
-9.431403527	3.379051528
7.086020977	8.621963008
-4.573537931	-3.916176093
-2.311337056	-0.165615769
-9.427555005	-8.495886416
-0.860162551	2.035829695
-1.516468488	-0.15374354
5.066784188	4.479880645
5.157008396	3.262661525
1.543851544	1.368234896
-2.363782841	-1.859100348
-0.165420846	-0.716708121
1.872221293	1.922378641
0.064360914	-1.255632712
-1.84291416	-2.670493479
-1.648821218	-1.694197012
0.824662251	1.039369599
1.932126169	2.493234496
-0.318407614	-0.925631645
-0.185948546	0.406061289
-1.758713499	-1.421543903
0.463014828	1.000360676
-1.357293636	-2.100646147
-0.459756245	0.621446018
0.204597111	0.419804499
1.127336053	1.313415457
0.346751916	-0.749495072
0	0
-0.41308691	-1.278570199
-3.639222114	-4.13133746
0.02621232	0.622280449
-0.006552436	0.542778458
-2.142572482	-3.253349717
-1.970756905	-0.869762542
0.629585704	1.825736089
1.076385808	2.457262123
1.330219145	1.615407938
-0.378260455	-1.882026723
0.583381946	0.5475996
2.219299164	2.598855054
1.067465605	0.258371011
2.079419156	1.993389373
0.081407732	-1.691175463
2.289633142	2.27466098
0.536930421	0.244377739
-0.417702636	0.035927454
1.269029447	1.295571223
0.514542186	-0.361259236
0	0
-2.304326371	-2.407020257
-0.021501083	-0.481247481
1.272852678	1.219971306
0.233273354	-0.209139325
0	0
2.39491228	3.322649726
1.638011863	1.141057088
0.767241274	0.193488141
0.844371598	0.73587871
-3.252579164	-6.265085319
-0.672924116	1.290535147
-1.266161759	-0.773556695
0.213646361	0.152311458
0.464831174	0.014395838
1.752791882	2.285755717
0.114592987	0.056262183
-0.049934645	-0.788541057
-1.982143109	-2.463794715
0.170676609	0.182451535
0.994292545	1.248150692
0.86123523	2.013055868
-0.379562929	-0.887444737
0.170834479	-0.021579192
0.750560578	1.409676623
0.669560884	1.33366576
0.445821889	-0.55666828
0.285553779	0.195120727
-1.007390195	-1.1484939
0.276014528	-0.055972761
0.315754669	-0.381314091
-0.356382662	-0.717137758
0.130531281	0.914988205
1.253095082	1.82556489
0.491176954	-0.173247715
0.633246	0.602446964
0	0
0.415248969	0.756414071
0.152108421	-0.164713701
0.098465355	-0.398638785
0.418099522	1.246539636
0.79766146	1.351259622
0.305106608	-0.154398971
0.568889441	-0.127893122
0.132093145	-0.838205366
-0.060521033	0.271219209
0.972144303	1.851188095
0.100780375	-0.186229166
0.829610289	0.332578162
0.439123	0.013179737
0.362236601	-0.179016213
0.315550469	0.065990632
0.636088748	0.721789759
0.884832968	-0.092358582
-0.929944354	-1.704513382
-0.340317249	0.355005952
0.316426509	0.407335111
-0.026551962	-0.046648848
0.521779468	0.856374954
0.568991578	0.921602421
0.230886391	-0.01982357
-0.791953097	-0.776200534
0.313847791	0.033086434
0.086859254	0.197666109
-1.188331945	-1.874432
-0.818033273	-1.637592228
-0.570691761	-0.321181084
0.683367829	0.756389847
-0.316889381	-0.681333713
0.76632834	0.259673294
0	0
-0.736745325	-0.98020298
0.407890006	0.768380908
1.152911659	2.344254172
0.301340399	0.346725684
0.775595112	1.157514472
0.180545611	0.289468165
0.224572493	0.470921083
0.007824828	0.006790773
-2.345970662	-4.036168111
-0.165682409	-0.09517196
0.32042751	-0.156458784
0.468110861	-0.410012616
-0.697646286	-0.713609272
-0.278283386	0.075562652
0.224827459	1.225103418
0.328302333	0.79890488
0.682505869	0.485060851
0.21942878	0.006350013
0.026404732	-0.410403821
0.124008934	-0.310351022
0.131755797	-0.027505477
0.653571365	0.499673987
-0.159717256	-0.858577411
-0.554440215	-0.537554366
-0.023717603	-0.430837175
-0.836337714	-0.412519059
-0.220835807	0.323013861
-1.66251966	-1.569562409
0.267759501	0.20873054
0.605891097	1.051487613
0.233297238	0.624849958
-0.289692003	-1.073013534
-1.428479773	-1.490633098
-0.20184394	0.350446366
-0.060086308	0.202816375
-0.759646593	-0.763855568
0.521678238	0.924099859
0.155974255	0.167224119
0.425637051	0.319186936
-0.171673862	-0.396180632
0	0
0.998651447	3.003766271
1.19977283	1.541081342
-0.042697409	-0.446375835
0.588150888	0.426872785
0.658549609	0.159687198
-0.007908577	-0.579609505
1.072473668	2.108802815
0.309892046	-0.334632929
0.428099506	0.347623839
0.144878819	0.084708826
0.44367705	0.975455481
0.14145911	0.097268834
-0.510192042	-1.452308962
-0.049094974	0.262085994
-0.238064545	-0.577747529
0.454933966	0.871852667
0.714398886	1.334791289
0.127949247	-0.205979572
0.150769849	-0.303647977
-0.671263826	-1.526012947
0.684030489	1.013159851
-0.002553202	-0.416631317
0.763051825	0.87072569
