"Bond","SP500","NAREIT","SPGSCI"
"Q1y_1981",0.66035684382635,0.148212954179427,-1.38777878078145e-17,0.191430201994223
"Q2y_1981",0.838040405732697,0.0465329658315325,0,0.11542662843577
"Q3y_1981",0.734945155383526,0.103602824263316,0,0.161452020353158
"Q4y_1981",0.399737299406161,0.206937342765219,0.17351791697991,0.21980744084871
"Q1y_1982",0.297788446630906,0.237998559818383,0.203494518637971,0.26071847491274
"Q2y_1982",0.330414456525084,0.223611601586812,0.200668122778217,0.245305819109888
"Q3y_1982",0.356526676448083,0.21445490077173,0.194455661201942,0.234562761578244
"Q4y_1982",0.316498229983618,0.217345228388603,0.206811046427281,0.259345495200498
"Q1y_1983",0.332333558108374,0.210113729981901,0.19784762683842,0.259705085071305
"Q2y_1983",0.365395493391794,0.201371914548348,0.18807711268629,0.245155479373567
"Q3y_1983",0.396394301035242,0.188876433189359,0.181802094708818,0.232927171066581
"Q4y_1983",0.399883623826399,0.186013619692636,0.183352260821465,0.2307504956595
"Q1y_1984",0.399946440350871,0.183262718119978,0.191982169623981,0.224808671905171
"Q2y_1984",0.399849208811139,0.180541742792438,0.19775495721856,0.221854091177863
"Q3y_1984",0.367339013734516,0.152574858486852,0.167352482691044,0.312733645087587
"Q4y_1984",0.671500002718485,0,0.0625908416369245,0.26590915564459
"Q1y_1985",0.357956188072586,0.16712708108587,0.198992910203841,0.275923820637703
"Q2y_1985",0.361974023746952,0.160698093750457,0.193143028108053,0.284184854394537
"Q3y_1985",0.339053771390048,0.160274981675708,0.209883925804913,0.290787321129331
"Q4y_1985",0.376853436254802,0.163813708118336,0.172975641133703,0.286357214493159
"Q1y_1986",0.361759668101664,0.16859410174511,0.191795654691095,0.277850575462131
"Q2y_1986",0.37628613174753,0.172339259732377,0.209387128571947,0.241987479948146
"Q3y_1986",0.396370689927748,0.166301149299228,0.208156283191417,0.229171877581607
"Q4y_1986",0.399782629298782,0.164736287430854,0.21043790377373,0.225043179496634
"Q1y_1987",0.39956204007026,0.160927990843422,0.210655146871023,0.228854822215296
"Q2y_1987",0.399791052036829,0.159695761022531,0.230045241758765,0.210467945181876
"Q3y_1987",0.399974311444189,0.158439704665461,0.223962729981868,0.217623253908482
"Q4y_1987",0.399991901668103,0.159106981606396,0.216726353968853,0.224174762756648
"Q1y_1988",0.399470284090152,0.168229045024057,0.161234917707447,0.271065753178344
"Q2y_1988",0.399905937616579,0.163326894577638,0.166927766190609,0.269839401615174
"Q3y_1988",0.399919781598038,0.158830059227686,0.174505135982522,0.266745023191754
"Q4y_1988",0.399720152377959,0.152943832862705,0.179606234723525,0.26772978003581
"Q1y_1989",0.39986774643701,0.156763661417032,0.191845391556337,0.251523200589621
"Q2y_1989",0.399649656368659,0.155392041666257,0.196664276864648,0.248294025100436
"Q3y_1989",0.399871468679692,0.150470658107622,0.199859399430791,0.249798473781895
"Q4y_1989",0.399851476883377,0.149953888454076,0.201914922561558,0.248279712100988
"Q1y_1990",0.399921420004464,0.156753764072518,0.196124491359388,0.24720032456363
"Q2y_1990",0.399805783557066,0.153646075343319,0.191221077455059,0.255327063644556
"Q3y_1990",0.399949773751527,0.146916350669017,0.195726443208506,0.257407432370951
"Q4y_1990",0.911749166050176,0.0247763628640629,0.00301616920091127,0.0604583018848505
"Q1y_1991",0.807115853889355,0,0.0244224775034423,0.168461668607203
"Q2y_1991",0.838956333687278,0.000863515106752376,0.00859683561194628,0.151583315594024
"Q3y_1991",0.830681488495708,0,0.0178222789228925,0.1514962325814
"Q4y_1991",0.795302592524181,0,0.0396751494067799,0.165022258069039
"Q1y_1992",0.399991777696485,0.165396535434941,0.22840785664611,0.206203830222464
"Q2y_1992",0.399769084865048,0.150130543391209,0.194194650403876,0.255905721339866
"Q3y_1992",0.399842646741134,0.148058231990785,0.200381138893953,0.251717982374128
"Q4y_1992",0.39989476501163,0.145121743273141,0.201915635892413,0.253067855822816
"Q1y_1993",0.399667722831521,0.143077820814293,0.208663751192662,0.248590705161524
"Q2y_1993",0.399998758220239,0.154553732861115,0.176495899113267,0.26895160980538
"Q3y_1993",0.399988646841609,0.161580661929728,0.19416436780085,0.244266323427814
"Q4y_1993",0.399838083659196,0.148951663045316,0.190594326196524,0.260615927098963
"Q1y_1994",0.399537957611027,0.165227610850617,0.195213195599513,0.240021235938843
"Q2y_1994",0.399848351428122,0.159209054839676,0.186323082950969,0.254619510781232
"Q3y_1994",0.399911533152016,0.15108532657895,0.189264856962683,0.259738283306351
"Q4y_1994",0.39970179477837,0.159901073330469,0.207187195447361,0.233209936443801
"Q1y_1995",0.399519431612444,0.166190153445395,0.181669516579383,0.252620898362778
"Q2y_1995",0.795250410871006,0,0.0288612521388683,0.175888336990126
"Q3y_1995",0.758408358909554,3.46944695195361e-18,0.0537954365633215,0.187796204527124
"Q4y_1995",0.762790100934921,0,0.0542017192020853,0.183008179862994
"Q1y_1996",0.399704645206989,0.215870002546264,0.201560407895756,0.182864944350991
"Q2y_1996",0.399909914587739,0.224496130014735,0.187663201231699,0.187930754165827
"Q3y_1996",0.371551414566217,0.308970695500422,0.152153014205893,0.167324875727469
"Q4y_1996",0.399990430858693,0.189689055676894,0.198730910699352,0.211589602765061
"Q1y_1997",0.399835016812425,0.201818678051595,0.161860973966303,0.236485331169676
"Q2y_1997",0.399953897350486,0.184173463815995,0.198047713552943,0.217824925280576
"Q3y_1997",0.399916443098103,0.184043661847291,0.204200603574435,0.211839291480171
"Q4y_1997",0.399999457523089,0.165040211952893,0.184022352437402,0.250937978086616
"Q1y_1998",0.89234748567147,0,0.0321375510904247,0.0755149632381051
"Q2y_1998",0.399900523156372,0.169636319647904,0.218864066753368,0.211599090442356
"Q3y_1998",0.894365960441251,0,0.0141233752051493,0.0915106643535994
"Q4y_1998",0.93625117939064,0,3.19948048756315e-19,0.0637488206093603
"Q1y_1999",0.399991176120015,0.207894906628537,0.213724488137033,0.178389429114415
"Q2y_1999",0.399959005585147,0.201586126964705,0.24185797915607,0.156596888294078
"Q3y_1999",0.922403775184686,0,0.0164379886928574,0.0611582361224566
"Q4y_1999",0.399800101862517,0.192654754276155,0.207738457368674,0.199806686492654
"Q1y_2000",0.399946616267259,0.179704848552577,0.214302419628478,0.206046115551686
