"Bond","SP500","NAREIT","SPGSCI"
"Q2y_2005",0.121884875,0.393970379,0.265454206,0.218690539
"Q3y_2005",0.119464,0.371947608,0.302450226,0.206138166
"Q4y_2005",0.128614854,0.426231794,0.263633962,0.181519391
"Q1y_2006",0.129903151,0.40843875,0.29556403,0.166094069
"Q2y_2006",0.1333934,0.507895381,0.212650541,0.146060678
"Q3y_2006",0.128434356,0.49290682,0.181156074,0.19750275
"Q4y_2006",0.132660873,0.533644991,0.211760366,0.12193377
"Q1y_2007",0.137627946,0.56242557,0.165534054,0.13441243
"Q2y_2007",0.136678375,0.55073471,0.127716852,0.184870063
"Q3y_2007",0.127305126,0.568627119,0.045490292,0.258577463
"Q4y_2007",0.108452474,0.582301813,0.08390538,0.225340333
"Q1y_2008",0.09574135,0.594577161,0.069001588,0.240679901
"Q2y_2008",0.085352964,0.404181527,0.242895401,0.267570109
"Q3y_2008",0.065260337,0.422570816,0.185137063,0.327031784
"Q4y_2008",0.071898883,0.252033682,0.502669185,0.17339825
"Q1y_2009",0.042942384,0.546891226,0.126299943,0.283866447
"Q2y_2009",0.039917189,0.621298917,0.005692121,0.333091772
"Q3y_2009",0.042860471,0.63554473,0,0.321594799
"Q4y_2009",0.053020472,0.453731777,0,0.493247752
"Q1y_2010",0.080908657,0.328997823,0.005888216,0.584205304
"Q2y_2010",0.072515616,0.425990314,0.034466077,0.467027993
"Q3y_2010",0.054941146,0.436243663,0.174282528,0.334532663
