"Bond","SP500","NAREIT","SPGSCI"
"Q1y_2005",0.119744927,0.293601238,0.293164206,0.293489628
"Q2y_2005",0.116422129,0.294603591,0.294609156,0.294365124
"Q3y_2005",0.112832799,0.295659118,0.295550095,0.295957988
"Q4y_2005",0.119673355,0.293584386,0.293328922,0.293413337
"Q1y_2006",0.11984627,0.293409619,0.293332796,0.293411315
"Q2y_2006",0.119783685,0.293461299,0.293611407,0.293143609
"Q3y_2006",0.119673936,0.29361471,0.293425582,0.293285772
"Q4y_2006",0.115795108,0.295241255,0.295079804,0.293883833
"Q1y_2007",0.118900145,0.293704217,0.293695263,0.293700375
"Q2y_2007",0.120153563,0.293263481,0.293055815,0.293527142
"Q3y_2007",0.116832727,0.294426872,0.294311358,0.294429043
"Q4y_2007",0.098559072,0.30077909,0.300608391,0.300053447
"Q1y_2008",0.087539185,0.304209098,0.30420029,0.304051428
"Q2y_2008",0.083410303,0.305702677,0.305591749,0.305295272
"Q3y_2008",0.065568391,0.311004289,0.31171781,0.31170951
"Q4y_2008",0.06491932,0.311778875,0.311524343,0.311777462
"Q1y_2009",0.036957278,0.321195606,0.320693149,0.321153967
"Q2y_2009",0.037434429,0.320603983,0.321029287,0.320932301
"Q3y_2009",0.040002288,0.320264611,0.320260224,0.319472877
"Q4y_2009",0.055045322,0.314808803,0.315038599,0.315107277
"Q1y_2010",0.084917647,0.305009009,0.304687919,0.305385425
"Q2y_2010",0.074994806,0.308057175,0.308396122,0.308551898
"Q3y_2010",0.055117968,0.315049392,0.314681989,0.315150651
